"HostOrder","Year","Discovered","Virus","VRichness","VirusCumulative","yearx","mean","sd","q0.025","median","q0.975","smin","smax","cv","var","model"
"Cetartiodactyla",1978,4,"encephalomyocarditis, peste-des-petits-ruminants, rotavirus a, vesicular exanthema of swine",272,63,49,2.59682370634823,0.197815529195292,2.23879591449808,2.58812899220108,2.9967365695814,2.00109881278588,3.27062495682259,0.0761759563083584,0.0391309835908135,"1930"
"Cetartiodactyla",1979,1,"bovine herpesvirus 1",272,64,50,2.69501249169735,0.200497054015951,2.33462635923048,2.68685805481929,3.096642089892,2.0916556702598,3.36710876255159,0.0743955935765165,0.0401990686690751,"1930"
"Cetartiodactyla",1980,6,"bovine papillomavirus 3, bovine polyomavirus, ovine adenovirus d, shamonda, suid herpesvirus 1, wesselsbron",272,70,51,2.7969400402401,0.203341190072964,2.43147379019137,2.78805562371261,3.20196590351487,2.1863105484727,3.47282367419885,0.0727013046927912,0.0413476395802891,"1930"
"Cetartiodactyla",1981,2,"african horse sickness, bivens arm",272,72,52,2.90274969940916,0.206383166104676,2.53239588805809,2.89266585811016,3.31442975397402,2.28524889747714,3.58352528956748,0.0710991947210206,0.0425940112513902,"1930"
"Cetartiodactyla",1982,6,"bovine torovirus, colorado tick fever, deer adenovirus, deer papillomavirus, lumpy skin disease, ovine adenovirus b",272,78,53,3.01259035011639,0.209662995272656,2.63733705994025,3.00212333845686,3.43499239366638,2.38866455960187,3.70192248524452,0.0695955874865483,0.0439585715867018,"1930"
"Cetartiodactyla",1983,6,"berrimah, crimean-congo hemorrhagic fever, dera ghazi khan, influenza c, royal farm, wad medani",272,84,54,3.12661662178596,0.21322575739183,2.74172884341857,3.11523249142064,3.56656461450043,2.49676014923231,3.82423144233287,0.068196962782739,0.0454652236153196,"1930"
"Cetartiodactyla",1984,8,"adelaide river, bovine papillomavirus 5, bovine papular stomatitis, caprine arthritis encephalitis, equine torovirus, human parainfluenza virus 3, rotavirus b, sepik",272,92,55,3.2449891157988,0.217121817120591,2.84992847809269,3.23480690625068,3.68998541356601,2.60974744977737,3.96582357519401,0.0669098753100576,0.0471418834697476,"1930"
"Cetartiodactyla",1985,6,"bovine astrovirus, bovine respiratory syncytial, ovine respiratory syncytial, palyam, sathuperi orthobunyavirus, shuni",272,98,56,3.36787463767952,0.221406957164314,2.96548046795287,3.35772367903172,3.82144982400336,2.72195370628343,4.12020638873633,0.0657408546883633,0.0490210406807603,"1930"
"Cetartiodactyla",1986,8,"bhanja, cervid herpesvirus 1, cowpox, european elk papillomavirus, indiana vesiculovirus, rotavirus e, sindbis, tibrogargan",272,106,57,3.49544643837019,0.226142406428733,3.08829339539437,3.48695494483013,3.958033359065,2.82814632117604,4.28059906445867,0.0646962871312587,0.0511403879853784,"1930"
"Cetartiodactyla",1987,2,"klamath, red deer parapoxvirus new zealand",272,108,58,3.62788446494871,0.231394746335902,3.21547546615163,3.6187344756073,4.09862980618381,2.93848186893033,4.44723555614512,0.0637822809881498,0.0535435286318566,"1930"
"Cetartiodactyla",1988,6,"african swine fever, caprine herpesvirus 1, cervid herpesvirus 2, equid herpesvirus 1, o'nyong-nyong, porcine rubulavirus",272,114,59,3.76537562116414,0.237235684574201,3.34133028063822,3.75759315165615,4.24402708070098,3.05312197936128,4.62035892500539,0.0630045202504539,0.05628077003539,"1930"
"Cetartiodactyla",1989,4,"ife, main drain virus, thiafora, thiafora nairovirus",272,118,60,3.90811403817556,0.243741694421191,3.47450881366035,3.89820711082707,4.39619546205485,3.17223458800927,4.80022169421161,0.062368112097102,0.0594100135993133,"1930"
"Cetartiodactyla",1990,2,"ovine papillomavirus 1, rabies",272,120,61,4.05630135589697,0.250993528956843,3.60770905314787,4.04710254209745,4.55892006391679,3.2959941821478,4.98708621723643,0.0618774363477588,0.0629977515782094,"1930"
"Cetartiodactyla",1991,7,"barmah forest, bovine herpesvirus 4, cetacean morbillivirus, gan gan, getah, hippotragine herpesvirus 1, rotavirus c",272,127,62,4.21014701536616,0.259075631875722,3.74546405444864,4.20208408128096,4.73137275782784,3.42458205638869,5.18122506053013,0.0615360059708485,0.0671201830318047,"1930"
"Cetartiodactyla",1992,4,"border disease, eastern equine encephalitis, jaagsiekte sheep retrovirus, porcine reproductive and respiratory syndrome virus 1",272,131,63,4.36986856257242,0.268075478574751,3.88399070041682,4.3655918203205,4.91819961116095,3.55818657825942,5.38292140109451,0.061346348233628,0.0718644622130818,"1930"
"Cetartiodactyla",1993,4,"alphacoronavirus 1, tick-borne encephalitis, vaccinia, visna/maedi",272,135,64,4.53569196419506,0.278082890813274,4.02777866137492,4.53043820921763,5.10979748553933,3.69700346414139,5.59246943953378,0.0613099154458619,0.0773300941630674,"1930"
"Cetartiodactyla",1994,4,"borna, borna disease, bovine viral diarrhea virus 2, ungulate protoparvovirus 1",272,139,65,4.7078519357228,0.289189373701538,4.17564322705652,4.6981222110645,5.30230124596032,3.83902164159994,5.81017482918475,0.0614270324661641,0.0836304938618877,"1930"
"Cetartiodactyla",1995,4,"banzi, betacoronavirus 1, porcine adenovirus c, semliki forest",272,143,66,4.88659228244245,0.30148752383125,4.32441777754648,4.87907102704338,5.50420095389814,3.98644301653759,6.03635512195241,0.0616968853559761,0.0908947270258983,"1930"
"Cetartiodactyla",1996,1,"camelpox",272,144,67,5.07216625380514,0.315070551718916,4.48618288152009,5.063987726801,5.719345606137,4.13952548532088,6.27134023150106,0.0621175521371269,0.0992694525604624,"1930"
"Cetartiodactyla",1997,1,"equid herpesvirus 9",272,145,68,5.26483691169808,0.330031951173463,4.65086856043916,5.252520951265,5.94074886098885,4.2984864382946,6.51547291447671,0.062686073036784,0.108921088795363,"1930"
"Cetartiodactyla",1998,5,"bovine herpesvirus 6, classical swine fever, middelburg, parainfluenza virus 5, porcine torovirus",272,150,69,5.46487751317127,0.346465334434467,4.82644870085608,5.45163951963193,6.17408078158693,4.4635516137595,6.76910927046273,0.0633985544231189,0.120038227964787,"1930"
"Cetartiodactyla",1999,4,"sapporo, suid herpesvirus 3, suid herpesvirus 4, torque teno",272,154,70,5.67257190818995,0.364464437178961,5.00566706973628,5.66132489226659,6.42662099842587,4.63495541854018,7.03893417777444,0.0642502982911075,0.132834325968177,"1930"
"Cetartiodactyla",2000,8,"bovine immunodeficiency, bovine leukemia, caprine herpesvirus 2, hepatitis e, japanese encephalitis, nipah, porcine circovirus-1, sheeppox",272,162,71,5.88821495300676,0.384123283967534,5.1798865693614,5.8753520577716,6.67196814764711,4.81294126086305,7.33497238448002,0.0652359479117495,0.147550697286003,"1930"
"Cetartiodactyla",2001,5,"enterovirus b, menangle, ross river, swinepox, ungulate erythroparvovirus 1",272,167,72,6.11211293977077,0.405536494106388,5.3734581391917,6.10207298210779,6.94626810835743,4.99776189601709,7.64346114372894,0.0663496401494174,0.1644598480521,"1930"
"Cetartiodactyla",2002,3,"bovine enteric calicivirus strain nb, eyach, goatpox",272,170,73,6.34458404301528,0.428799701178282,5.57031363862359,6.33870779591337,7.2242385405753,5.1694855894954,7.96492409150845,0.0675851558228384,0.183869183730584,"1930"
"Cetartiodactyla",2003,6,"aichivirus b, bovine adenovirus c, canine distemper, porcine circovirus-2, sathuperi, suid herpesvirus 5",272,176,74,6.58595878369198,0.454010056763452,5.76726510333103,6.57751801582711,7.51496823103438,5.33533244337377,8.29990688649485,0.0689360610466713,0.206125131642352,"1930"
"Cetartiodactyla",2004,10,"adeno-associated virus-2, bubaline herpesvirus 1, deerpox virus w-848-83, enterovirus f, goat adenovirus, kokobera, phacochoerus africanus cytomegalovirus 1, phacochoerus africanus lymphotropic herpesvirus 1, porcine lymphotropic herpesvirus 1, yellow fever",272,186,75,6.83658051144525,0.481266789596857,5.96341410801329,6.8262733073298,7.82422332755847,5.50649997732082,8.64897813626723,0.0703958344074437,0.231617722768866,"1930"
"Cetartiodactyla",2005,5,"banna, chandipura, norwalk, severe acute respiratory syndrome coronavirus, trubanaman",272,191,76,7.09680590584834,0.510671794666098,6.17723481156516,7.08378937904284,8.16069191853612,5.68315888879466,9.01273036247514,0.0719579767913989,0.260785681867493,"1930"
"Cetartiodactyla",2006,9,"bovine coronavirus, bovine foamy, equine arteritis, european bat lyssavirus 1, newbury-1, porcine astrovirus, sendai, torque teno sus virus 1, torque teno sus virus 2",272,200,77,7.36700549735173,0.542330231506285,6.38852090205678,7.35062487876984,8.48539672036606,5.86548535155002,9.3917810065986,0.0736161024586231,0.29412208000566,"1930"
"Cetartiodactyla",2007,3,"orthohepevirus a, phocoena spinipinnis papillomavirus, zaire ebolavirus",272,203,78,7.6475642087239,0.576351116253276,6.60786682977072,7.63036276883386,8.84973646722365,6.05366119132815,9.78677347800769,0.0753640114058549,0.332180609206397,"1930"
"Cetartiodactyla",2008,11,"aichivirus c, beluga whale coronavirus sw1, equine rhinitis a, human picobirnavirus, mammalian orthoreovirus, porcine enteric sapovirus, porcine hemagglutinating encephalomyelitis, rupicapra gammaherpesvirus 1, ungulate tetraparvovirus 1, ungulate tetraparvovirus 2, ungulate tetraparvovirus 4",272,214,79,7.93888191779584,0.612847897154518,6.83387981926052,7.91850148341736,9.22128407810298,6.24787406718324,10.1983782461005,0.0771957441237102,0.375582545046714,"1930"
"Cetartiodactyla",2009,6,"bovine herpesvirus 5, bovine norovirus-ch126, bovine norovirus-jena, porcine epidemic diarrhea, reston ebolavirus, yunnan",272,220,80,8.2413740423528,0.651939007744015,7.07571735245337,8.2159737402664,9.60570067417851,6.4483176586261,10.6272939783734,0.0791056205426025,0.42502446981825,"1930"
"Cetartiodactyla",2010,8,"bovine papillomavirus 1, deltapapillomavirus 5, dyodeltapapillomavirus 1, human coronavirus 229e, phipapillomavirus 1, ungulate bocaparvovirus 2, ungulate copiparvovirus 2, vesicular stomatitis new jersey",272,228,81,8.55547214805071,0.693748395535573,7.31654112377372,8.52848121706459,10.0175940519654,6.65519185877178,11.0742487263556,0.0810882653266117,0.481286836308181,"1930"
"Cetartiodactyla",2011,5,"bovine adenovirus e, coastal plains, porcine teschovirus, swine norovirus, upsilonpapillomavirus 1",272,233,82,8.88162458026935,0.738406026827175,7.55423700592262,8.85360726984927,10.4409680384315,6.8687029736837,11.5400011614207,0.0831386217863288,0.545243460454694,"1930"
"Cetartiodactyla",2012,9,"bovine papillomavirus 12, hunnivirus a, ndumu, newcastle disease, pasivirus a, porcine enterovirus b, porcine parvovirus, porcine sapelovirus, torque teno sus virus 3",272,242,83,9.22029712085082,0.786048370107909,7.80085367548569,9.19325428289924,10.8786110612706,7.08906392811314,12.0253418625732,0.0852519566132349,0.617872040149301,"1930"
"Cetartiodactyla",2013,5,"deltapapillomavirus 6, dyokappapapillomavirus 1, dyopipapillomavirus 1, dyoxipapillomavirus 1, upsilonpapillomavirus 3",272,247,84,9.5719736707099,0.836818861748999,8.05201208756399,9.53355502933347,11.3482183178257,7.31649447783926,12.5310946583954,0.0874238574547747,0.70026580737889,"1930"
"Cetartiodactyla",2014,9,"bovine enterovirus, cacipacore, caraparu, catu, guaroa, oropouche, sfts phlebovirus, tacaiuma, vesicular stomatitis alagoas",272,256,85,9.93715695934182,0.8908683582958,8.32184971972939,9.89668571454958,11.8488724234206,7.55122142882135,13.0581180254334,0.0896502251037007,0.793646431812653,"1930"
"Cetartiodactyla",2015,14,"bovine rhinitis a, bovine rhinitis b, chenuda, chobar gorge, cosavirus a, manzanilla, rotavirus h, salehabad, sandfly fever naples, seneca valley, ungulate bocaparvovirus 3, ungulate bocaparvovirus 4, ungulate bocaparvovirus 5, ungulate copiparvovirus 1",272,270,86,10.3163692822943,0.948355579906841,8.59869874955935,10.2688557319225,12.3624691389631,7.79347886338191,13.607306545395,0.091927261806581,0.899378305940441,"1930"
"Cetartiodactyla",1995,4,"banzi, betacoronavirus 1, porcine adenovirus c, semliki forest",272,143,1,3.50598031517722,0.710340403901282,2.32093304534667,3.44265357263854,5.06737907552577,1.73694483349633,7.63450566987247,0.20260821226698,0.504583489414636,"1995"
"Cetartiodactyla",1996,1,"camelpox",272,144,2,3.69277656327659,0.696543917739905,2.52795918927116,3.63728985331723,5.20675145663856,1.9541814622304,7.5540263744476,0.188623358549986,0.485173429340456,"1995"
"Cetartiodactyla",1997,1,"equid herpesvirus 9",272,145,3,3.89040673199136,0.680791316426879,2.73172417693678,3.84556695279851,5.35109003075226,2.16642853489958,7.47439545313784,0.174992324280296,0.463476816522242,"1995"
"Cetartiodactyla",1998,5,"bovine herpesvirus 6, classical swine fever, middelburg, parainfluenza virus 5, porcine torovirus",272,150,4,4.09954122825059,0.663186666486141,2.9505640053532,4.0566258371831,5.51591438676244,2.38968817750074,7.39560396279037,0.161770946933285,0.439816554605,"1995"
"Cetartiodactyla",1999,4,"sapporo, suid herpesvirus 3, suid herpesvirus 4, torque teno",272,154,5,4.32089430660068,0.643966697411642,3.17771712538261,4.28508966296871,5.68991325069522,2.63595567252418,7.31764305452678,0.149035512492844,0.414693107375257,"1995"
"Cetartiodactyla",2000,8,"bovine immunodeficiency, bovine leukemia, caprine herpesvirus 2, hepatitis e, japanese encephalitis, nipah, porcine circovirus-1, sheeppox",272,162,6,4.55522708185409,0.623564617303912,3.44392553123482,4.53439339262073,5.87326096706742,2.9047869563347,7.31576628418257,0.136889908252413,0.388832831953374,"1995"
"Cetartiodactyla",2001,5,"enterovirus b, menangle, ross river, swinepox, ungulate erythroparvovirus 1",272,167,7,4.80335075831959,0.602699952647518,3.70090983610071,4.78397405600688,6.07047713087858,3.17986295737296,7.46201739611983,0.125474899288506,0.36324723292132,"1995"
"Cetartiodactyla",2002,3,"bovine enteric calicivirus strain nb, eyach, goatpox",272,170,8,5.06613009186299,0.582499292050211,3.99771547895525,5.04986406983012,6.28723782148377,3.4584576019562,7.61119224658454,0.114979142163325,0.339305425238997,"1995"
"Cetartiodactyla",2003,6,"aichivirus b, bovine adenovirus c, canine distemper, porcine circovirus-2, sathuperi, suid herpesvirus 5",272,176,9,5.3444871023181,0.564643744553596,4.30278773099686,5.33199139037105,6.50974654169566,3.67416697416089,7.7633492846843,0.105649753426983,0.318822558263507,"1995"
"Cetartiodactyla",2004,10,"adeno-associated virus-2, bubaline herpesvirus 1, deerpox virus w-848-83, enterovirus f, goat adenovirus, kokobera, phacochoerus africanus cytomegalovirus 1, phacochoerus africanus lymphotropic herpesvirus 1, porcine lymphotropic herpesvirus 1, yellow fever",272,186,10,5.63940505514105,0.551513835833954,4.62043561388234,5.63414031079366,6.77125742172167,3.90333047494319,7.9185481279958,0.0977964573286287,0.304167511116282,"1995"
"Cetartiodactyla",2005,5,"banna, chandipura, norwalk, severe acute respiratory syndrome coronavirus, trubanaman",272,191,11,5.9519327326868,0.546254372926235,4.93779849645869,5.94323446221738,7.08559438325882,4.14678725919903,8.076849585924,0.0917776455917114,0.298393839941034,"1995"
"Cetartiodactyla",2006,9,"bovine coronavirus, bovine foamy, equine arteritis, european bat lyssavirus 1, newbury-1, porcine astrovirus, sendai, torque teno sus virus 1, torque teno sus virus 2",272,200,12,6.28318901709431,0.55262895601974,5.23626708148439,6.27299036964882,7.42258471902096,4.40542882121854,8.23831568352821,0.0879535781139537,0.305398763031468,"1995"
"Cetartiodactyla",2007,3,"orthohepevirus a, phocoena spinipinnis papillomavirus, zaire ebolavirus",272,203,13,6.63436780850621,0.57455716672335,5.53231015960452,6.61639542999118,7.81285723942694,4.68020225917539,8.42667618366642,0.0866031524490827,0.330115937833163,"1995"
"Cetartiodactyla",2008,11,"aichivirus c, beluga whale coronavirus sw1, equine rhinitis a, human picobirnavirus, mammalian orthoreovirus, porcine enteric sapovirus, porcine hemagglutinating encephalomyelitis, rupicapra gammaherpesvirus 1, ungulate tetraparvovirus 1, ungulate tetraparvovirus 2, ungulate tetraparvovirus 4",272,214,14,7.00674330423149,0.615425826199166,5.81052253230477,6.98859917649468,8.27055809994056,4.97211374322731,9.13536257322159,0.0878333627303715,0.378748947552926,"1995"
"Cetartiodactyla",2009,6,"bovine herpesvirus 5, bovine norovirus-ch126, bovine norovirus-jena, porcine epidemic diarrhea, reston ebolavirus, yunnan",272,220,15,7.40167566649835,0.677535102049879,6.0854702595129,7.38272404690458,8.80712164288257,5.28223219992754,10.0492556353418,0.0915380695639713,0.45905381450974,"1995"
"Cetartiodactyla",2010,8,"bovine papillomavirus 1, deltapapillomavirus 5, dyodeltapapillomavirus 1, human coronavirus 229e, phipapillomavirus 1, ungulate bocaparvovirus 2, ungulate copiparvovirus 2, vesicular stomatitis new jersey",272,228,16,7.8206171086514,0.762023976464061,6.3461822922489,7.79806162479363,9.37010868208558,5.45482663769798,11.0545736980897,0.0974378320632891,0.5806805407061,"1995"
