"HostOrder","Domestic","Year","Discovered","Virus","VRichness","VirusCumulative","yearx","mean","sd","q0.025","median","q0.975","smin","smax","cv","var","model"
"Cetartiodactyla",FALSE,1940,0,"NA",256,1,11,0.223189350136862,0.070664586854942,0.118772976843115,0.210922659136485,0.388908335589598,0.076169338397919,0.54535269775403,0.316612718356005,0.00499348383537964,"1930"
"Cetartiodactyla",FALSE,1941,0,"NA",256,1,12,0.231402070831342,0.0718883468011335,0.124585523074816,0.219258745975827,0.400792326476881,0.0803601733436454,0.556833466372305,0.310664232791286,0.00516793440580003,"1930"
"Cetartiodactyla",FALSE,1942,0,"NA",256,1,13,0.239925514443054,0.0731163477508461,0.130463211885281,0.228032792397271,0.411913372495364,0.0847815879151337,0.56855592820785,0.30474602886889,0.00534600030842266,"1930"
"Cetartiodactyla",FALSE,1943,0,"NA",256,1,14,0.248771742634883,0.0743475992806517,0.136641123310234,0.236957876512154,0.424368907088278,0.0894462685971786,0.580525171387879,0.298858698713906,0.00552756551879637,"1930"
"Cetartiodactyla",FALSE,1944,0,"NA",256,1,15,0.2579532965544,0.0755810643237234,0.143291982858448,0.2460884604814,0.436046542192436,0.0943675998846265,0.592746391154899,0.293002901429422,0.00571249728430681,"1930"
"Cetartiodactyla",FALSE,1945,0,"NA",256,1,16,0.267483216321442,0.0768156612735856,0.150616666380002,0.255926042675281,0.449402397677922,0.0995597026868694,0.605224892121693,0.287179368971226,0.00590064581689823,"1930"
"Cetartiodactyla",FALSE,1946,0,"NA",256,1,17,0.277375061324265,0.0780502668950243,0.158165289487141,0.265832983413035,0.461715990189253,0.105037474845353,0.617966090573789,0.281388912623907,0.00609184416238453,"1930"
"Cetartiodactyla",FALSE,1947,0,"NA",256,1,18,0.287642931358488,0.0792837201843543,0.165549799171077,0.276147454145702,0.472714793517028,0.110816633880359,0.630975516820394,0.275632430144941,0.006285908286271,"1930"
"Cetartiodactyla",FALSE,1948,0,"NA",256,1,19,0.298301488644491,0.0805148273433939,0.173663908627995,0.28654143851852,0.485527345504133,0.116913762089711,0.64425881759482,0.269910913650685,0.00648263742213653,"1930"
"Cetartiodactyla",FALSE,1949,0,"NA",256,1,20,0.309365980760499,0.0817423680569853,0.182412440642369,0.297774398511197,0.49867338674362,0.12334635412881,0.657821758505449,0.264225458326226,0.00668181473556366,"1930"
"Cetartiodactyla",FALSE,1950,0,"NA",256,1,21,0.320852264530167,0.0829651032931825,0.191283736489607,0.309269367408522,0.512964048476176,0.130132867208528,0.671670226538286,0.25857727204971,0.00688320836444844,"1930"
"Cetartiodactyla",FALSE,1951,0,"NA",256,1,22,0.332776830905167,0.0841817848788272,0.199696382323739,0.321191724461217,0.528057526713666,0.137292774054981,0.685810232612207,0.252967686031053,0.00708657290538514,"1930"
"Cetartiodactyla",FALSE,1952,0,"NA",256,1,23,0.345156830885034,0.0853911671417061,0.209061206916046,0.333997462387637,0.540902578503734,0.144846618783151,0.701540780919491,0.247398166574743,0.00729165142582278,"1930"
"Cetartiodactyla",FALSE,1953,0,"NA",256,1,24,0.358010102518333,0.0865920209544258,0.218788270383067,0.346825677421326,0.556633791821213,0.152816075844673,0.717683038140667,0.241870328086598,0.00749817809297172,"1930"
"Cetartiodactyla",FALSE,1954,0,"NA",256,1,25,0.371355199031148,0.0877831505651746,0.230135607433798,0.360612860114251,0.575055484045134,0.161224012218926,0.734196724187197,0.236385947454614,0.00770588152314811,"1930"
"Cetartiodactyla",FALSE,1955,0,"NA",256,1,26,0.385211418130846,0.0889634136572785,0.242224612347641,0.374727903852768,0.591410066343095,0.170094553025878,0.751090385532502,0.230946979944037,0.00791448896955605,"1930"
"Cetartiodactyla",FALSE,1956,0,"NA",256,1,27,0.399598832535198,0.0901317451434778,0.253876117358508,0.388892141647621,0.606826110975945,0.179453150748949,0.768372765301967,0.225555576755942,0.00812373148260884,"1930"
"Cetartiodactyla",FALSE,1957,0,"NA",256,1,28,0.414538321779044,0.091287185272606,0.266785496606159,0.404046748127682,0.62312463586913,0.189326658266509,0.786052807797849,0.220214104406163,0.00833335019499509,"1930"
"Cetartiodactyla",FALSE,1958,0,"NA",256,1,29,0.430051605353023,0.0924289127061352,0.279761671469442,0.419744657554058,0.637277288235817,0.199743405901572,0.804139663128297,0.214925166086199,0.00854310390403836,"1930"
"Cetartiodactyla",FALSE,1959,0,"NA",256,1,30,0.446161277231211,0.0935562833097952,0.293368195428866,0.435572571214599,0.656893925830215,0.210733282710763,0.822642691942892,0.209691625168341,0.00875277814674267,"1930"
"Cetartiodactyla",FALSE,1960,2,"Alcelaphine gammaherpesvirus 1, Epizootic hemorrhagic disease virus",256,3,31,0.462890841846983,0.0946688755006278,0.307377260632789,0.452393591378236,0.676321497268441,0.222327822245795,0.841571470277144,0.204516631011512,0.00896219598855338,"1930"
"Cetartiodactyla",FALSE,1961,0,"NA",256,3,32,0.480264751579025,0.0957665430911044,0.322526371097776,0.470343327496535,0.692987793931236,0.234560293033547,0.860935794508462,0.199403647209672,0.00917123077562035,"1930"
"Cetartiodactyla",FALSE,1962,1,"Orf virus",256,4,33,0.498308445812074,0.0968494766768978,0.337597582500146,0.488143607936965,0.7116911156278,0.24746579403435,0.880745686426161,0.194356482397295,0.00937982113258897,"1930"
"Cetartiodactyla",FALSE,1963,0,"NA",256,4,34,0.517048391639818,0.0979182747196328,0.35362280733326,0.506720702169843,0.731863095871565,0.261081355352386,0.901011398418126,0.189379323682035,0.00958798852406948,"1930"
"Cetartiodactyla",FALSE,1964,1,"Rinderpest morbillivirus",256,5,35,0.536512126280286,0.0989740255743663,0.370669088244927,0.525551521194832,0.752599144252062,0.275176124797329,0.92174341877682,0.184476772707016,0.00979585773839532,"1930"
"Cetartiodactyla",FALSE,1965,0,"NA",256,5,36,0.556728301277164,0.100018401794744,0.3885288225695,0.545868612956322,0.772770467092566,0.289413386296664,0.942952477127383,0.179653884247121,0.0100036806975749,"1930"
"Cetartiodactyla",FALSE,1966,0,"NA",256,5,37,0.57772672856364,0.101053768104049,0.40610519710571,0.567923335078131,0.79665665722995,0.304387265535454,0.964649549980632,0.174916207105895,0.0102118640480269,"1930"
"Cetartiodactyla",FALSE,1967,0,"NA",256,5,38,0.599538428468761,0.102083304430169,0.426261659024122,0.589681389308264,0.821769042180204,0.32013587417542,0.986845866413827,0.170269826891484,0.0104210010433825,"1930"
"Cetartiodactyla",FALSE,1968,0,"NA",256,5,39,0.62219567974975,0.103111145343399,0.446736319631133,0.611489318439039,0.8472039102806,0.336699295727019,1.00955291388215,0.165721409998974,0.0106319082940275,"1930"
"Cetartiodactyla",FALSE,1969,2,"Everglades virus, Indiana vesiculovirus",256,7,40,0.645732071737406,0.104142537077352,0.46845239622111,0.635367226237849,0.87172086425879,0.354119687570381,1.03278244416393,0.161278247798884,0.0108456680289077,"1930"
"Cetartiodactyla",FALSE,1970,2,"New Jersey vesiculovirus, Ovine gammaherpesvirus 2",256,9,41,0.670182558685497,0.105184013016625,0.491548069790979,0.659339262077418,0.899771619735602,0.372441388254681,1.05654647944262,0.156948299613965,0.0110636765942815,"1930"
"Cetartiodactyla",FALSE,1971,4,"Bluetongue virus, Bovine respirovirus 3, Pestivirus A, Saint Louis encephalitis virus",256,13,42,0.695583516419062,0.106243588053664,0.513335618166049,0.685783067099234,0.929410365587641,0.391711030349039,1.08085731852875,0.152740232546937,0.0112877000025166,"1930"
"Cetartiodactyla",FALSE,1972,0,"NA",256,13,43,0.721972801380678,0.107330971498203,0.537524723777683,0.71290313108632,0.959531141271223,0.411977659132189,1.10572754322505,0.148663455594098,0.011519937442748,"1930"
"Cetartiodactyla",FALSE,1973,1,"Alcelaphine gammaherpesvirus 2",256,14,44,0.749389812178102,0.108457797208879,0.563103787167293,0.740619665107909,0.991272778455951,0.433292857422987,1.131170024838,0.144728144747053,0.0117630937754024,"1930"
"Cetartiodactyla",FALSE,1974,2,"Bovine alphaherpesvirus 1, Ungulate bocaparvovirus 1",256,16,45,0.777875553741237,0.109637868255209,0.588984740254566,0.768742703928851,1.02294454120037,0.455710876869509,1.16767939814304,0.140945254967712,0.0120204621555466,"1930"
"Cetartiodactyla",FALSE,1975,3,"Bovine fever ephemerovirus, California encephalitis orthobunyavirus, Venezuelan equine encephalitis virus",256,19,46,0.807472704201093,0.110887411671386,0.615982613992145,0.798040998070808,1.05287554825727,0.479288776030858,1.20609130765204,0.137326514066004,0.0122960180671794,"1930"
"Cetartiodactyla",FALSE,1976,0,"NA",256,19,47,0.838225684608406,0.11222533672727,0.644045593588358,0.829668008548471,1.08597296621165,0.504086565603166,1.24576681296866,0.133884392697532,0.012594526203549,"1930"
"Cetartiodactyla",FALSE,1977,0,"NA",256,19,48,0.870180731614698,0.113673487670259,0.672823945406673,0.862502240835353,1.12197090205723,0.530167361159392,1.28674748126268,0.130632044057477,0.0129216617991206,"1930"
"Cetartiodactyla",FALSE,1978,3,"Influenza A virus, Rotavirus A, Vesicular exanthema of swine virus",256,22,49,0.903385973244012,0.115256879225998,0.701883048189357,0.895119000912378,1.15797462300302,0.557597543791689,1.32907624709498,0.127583206558008,0.0132841482089163,"1930"
"Cetartiodactyla",FALSE,1979,0,"NA",256,22,50,0.937891507889174,0.117003900545186,0.731969043555493,0.930746214414554,1.19833322686619,0.586446929065196,1.37279745739908,0.12475206307019,0.0136899127427877,"1930"
"Cetartiodactyla",FALSE,1980,1,"Cardiovirus A",256,23,51,0.973749486672347,0.118946471146444,0.76522026543967,0.965887632563884,1.237452384219,0.616788944713292,1.4179569179425,0.122153051451588,0.0141482629981919,"1930"
"Cetartiodactyla",FALSE,1981,0,"NA",256,23,52,1.01101419931579,0.121120131266154,0.796050103790768,1.00362176597358,1.28066509028691,0.648700817526565,1.46460194131646,0.119800623322721,0.0146700861979304,"1930"
"Cetartiodactyla",FALSE,1982,4,"Bovine alphaherpesvirus 2, Colorado tick fever coltivirus, Deltapapillomavirus 2, Lumpy skin disease virus",256,27,53,1.04974216367521,0.123564049513058,0.830165419589268,1.04260859140216,1.32459899908092,0.682263769911188,1.51278139650426,0.117708951577646,0.0152680743320655,"1930"
"Cetartiodactyla",FALSE,1983,1,"Bunyamwera orthobunyavirus",256,28,54,1.08999221909475,0.126320933455965,0.865637246776454,1.08185916702701,1.36798823075327,0.717563226616967,1.56254576008029,0.115891591924276,0.0159569782291863,"1930"
"Cetartiodactyla",FALSE,1984,1,"Human respirovirus 3",256,29,55,1.13182562374979,0.129436834189647,0.903141562656575,1.12615389509578,1.41503608945234,0.754689032161239,1.61394716909318,0.114361109585782,0.0167538940450381,"1930"
"Cetartiodactyla",FALSE,1985,3,"Akabane orthobunyavirus, Bovine orthopneumovirus, Ovine respiratory syncytial virus",256,32,56,1.175306156151,0.132960844087153,0.938403252603432,1.16941025206306,1.46782809043613,0.793735679502003,1.66703947568873,0.113128688547489,0.0176785860603683,"1930"
"Cetartiodactyla",FALSE,1986,2,"Cowpox virus, Deltapapillomavirus 1",256,34,57,1.22050022099076,0.136944697338787,0.978179356563204,1.21429810780273,1.5204799071851,0.834802550542305,1.73645838126723,0.112203746450467,0.0187538501292119,"1930"
"Cetartiodactyla",FALSE,1987,3,"Crimean-Congo hemorrhagic fever orthonairovirus, Klamath tupavirus, Small ruminant morbillivirus",256,37,58,1.26747695952117,0.141442294306887,1.01815586481874,1.26163964238921,1.5737693494872,0.875545588632702,1.81201962310587,0.111593582229945,0.0200059226187959,"1930"
"Cetartiodactyla",FALSE,1988,3,"Caprine alphaherpesvirus 1, Cervid alphaherpesvirus 1, Cervid alphaherpesvirus 2",256,40,59,1.31630836466117,0.146509181413271,1.05699964073665,1.30960524351593,1.63722689691753,0.914272856671862,1.89086887998122,0.111303084707651,0.0214649402383869,"1930"
"Cetartiodactyla",FALSE,1989,1,"Main Drain orthobunyavirus",256,41,60,1.36706940103903,0.152202026178851,1.09536169496138,1.35944909871346,1.69830250563993,0.954713115227163,1.97314922845762,0.111334527759286,0.0231654567729476,"1930"
"Cetartiodactyla",FALSE,1990,1,"African swine fever virus",256,42,61,1.41983813018577,0.158578130350015,1.13759040388203,1.41192733699752,1.7619854015688,0.996942133560342,2.05900997101479,0.111687471253689,0.0251470234253065,"1930"
"Cetartiodactyla",FALSE,1991,2,"Cetacean morbillivirus, Hippotragine gammaherpesvirus 1",256,44,62,1.47469584110446,0.16569502175782,1.17927467541828,1.46799546640981,1.8311308480454,1.04103903237085,2.14860690696583,0.112358777409804,0.0274548402353245,"1930"
"Cetartiodactyla",FALSE,1992,0,"NA",256,44,63,1.53172718645043,0.173610157809838,1.22306483362102,1.52563930841326,1.90310751555164,1.08708643203717,2.24210261516412,0.113342741021758,0.0301404868947568,"1930"
"Cetartiodactyla",FALSE,1993,1,"Visna-maedi virus",256,45,64,1.5910203245679,0.182380761654184,1.26429414274867,1.58516992157011,1.98228694434605,1.13260877151078,2.33966674901214,0.11463132106984,0.0332627422215604,"1930"
"Cetartiodactyla",FALSE,1994,1,"Mammalian 1 orthobornavirus ",256,46,65,1.65266706763946,0.192063798274795,1.30654670088398,1.64421287696342,2.06365165971601,1.17367723421631,2.44147634430745,0.116214452405785,0.036888502607741,"1930"
"Cetartiodactyla",FALSE,1995,2,"Betacoronavirus 1, Bovine immunodeficiency virus",256,48,66,1.71676303621611,0.202716084517329,1.3518262514263,1.70655922790179,2.15156667657674,1.21623484186881,2.54771614048438,0.118080410773599,0.041093810922037,"1930"
"Cetartiodactyla",FALSE,1996,2,"Deer atadenovirus A, Rabies lyssavirus",256,50,67,1.78340782040773,0.214394516360994,1.39810013594561,1.76929547752294,2.24480285783756,1.25891043129234,2.65857891583456,0.120216202882848,0.0459650086456645,"1930"
"Cetartiodactyla",FALSE,1997,1,"Equid alphaherpesvirus 9",256,51,68,1.85270514802614,0.227156389873208,1.44680551960801,1.83844185322766,2.34209584526554,1.28864728310891,2.77694265047874,0.122607955245992,0.0516000254602287,"1930"
"Cetartiodactyla",FALSE,1998,1,"Rift Valley fever phlebovirus",256,52,69,1.92476305998601,0.241059789487083,1.49746447111015,1.91006230956523,2.44148027221476,1.319086552138,2.91457520150286,0.125241280081942,0.0581098221075566,"1930"
"Cetartiodactyla",FALSE,1999,2,"Bovine mastadenovirus B, Sindbis virus",256,54,70,1.99969409328256,0.256164018002419,1.54577304653945,1.98505906816929,2.54036041302501,1.35024483024829,3.05902918223786,0.12810160257158,0.0656200041191436,"1930"
"Cetartiodactyla",FALSE,2000,0,"NA",256,54,71,2.07761547187914,0.272530046027167,1.59614927730646,2.06129292789228,2.65211418587666,1.3821391012267,3.21064268060666,0.131174439984639,0.0742726259875698,"1930"
"Cetartiodactyla",FALSE,2001,2,"Bovine papular stomatitis virus, Ovine mastadenovirus A",256,56,72,2.15864930585277,0.290220963311025,1.64922992153853,2.144404647177,2.76904196799224,1.41478675003589,3.36977054105514,0.134445628812492,0.0842282075451795,"1930"
"Cetartiodactyla",FALSE,2002,2,"Omikronpapillomavirus 1, Tick-borne encephalitis virus",256,58,73,2.24292279916121,0.3093024195677,1.69561330756313,2.2264576514631,2.88721088868747,1.44820557229052,3.5367851950493,0.137901500525729,0.0956679867504337,"1930"
"Cetartiodactyla",FALSE,2003,3,"Bovine gammaherpesvirus 4, Canine morbillivirus, Caprine gammaherpesvirus 2",256,61,74,2.33056846641146,0.329843047199937,1.74996154121131,2.31374477046174,3.00362764427366,1.48241378395727,3.71207753273407,0.141529009747488,0.10879643578614,"1930"
"Cetartiodactyla",FALSE,2004,6,"Mule deerpox virus, Ovine atadenovirus D, Phacochoerus africanus cytomegalovirus 1, Suid gammaherpesvirus 3, Suiformes rhadinovirus genogroup 1, Yellow fever virus",256,67,75,2.42172435902664,0.351914862396605,1.81025621964125,2.40267123720951,3.14188373020092,1.51743003128403,3.89605781779376,0.145315820557732,0.123844070375622,"1930"
"Cetartiodactyla",FALSE,2005,2,"Pestivirus D, West Nile virus",256,69,76,2.51653430122585,0.37559364418931,1.86739486101791,2.49485489658816,3.29027251882604,1.55327340096362,4.08915664765542,0.149250357527951,0.141070585555406,"1930"
"Cetartiodactyla",FALSE,2006,1,"Equid alphaherpesvirus 1",256,70,77,2.61514813625046,0.400959293248451,1.92759741267747,2.58938948345947,3.43711623453799,1.58996343053757,4.29182596128241,0.153321828194152,0.160768354842297,"1930"
"Cetartiodactyla",FALSE,2007,4,"Eastern equine encephalitis virus, Human alphaherpesvirus 1, Orthohepevirus A, Zaire ebolavirus",256,74,78,2.71772198328943,0.428096173585842,1.98643871926913,2.68914350159246,3.60563745796078,1.62752011904568,4.50454009691679,0.157520223267168,0.18326633383884,"1930"
"Cetartiodactyla",FALSE,2008,3,"Beluga whale coronavirus SW1, Pestivirus B, Rupicapra rupicapra gammaherpesvirus 1",256,77,79,2.82441850557691,0.457093441080254,2.04935140049274,2.78796492683342,3.78293694607112,1.66596393792711,4.72779690224627,0.161836300172127,0.208934413878588,"1930"
"Cetartiodactyla",FALSE,2009,0,"NA",256,77,80,2.93540719015635,0.488045363025299,2.11000047073276,2.89799055994344,3.96366650978002,1.70531584217897,4.96211889959393,0.166261554670139,0.238188276370495,"1930"
"Cetartiodactyla",FALSE,2010,0,"NA",256,77,81,3.05086463982787,0.521051632868356,2.16834810600091,3.00758662110288,4.15752769418749,1.7455972817785,5.20805450885771,0.170788184459653,0.27149480411478,"1930"
"Cetartiodactyla",FALSE,1960,2,"Alcelaphine gammaherpesvirus 1, Epizootic hemorrhagic disease virus",256,3,1,0.962715436841783,0.247027401019234,0.562496562317179,0.93604068704022,1.52051726435099,0.408871627492564,2.30570608575008,0.256594411563208,0.0610225368543177,"1960"
"Cetartiodactyla",FALSE,1961,0,"NA",256,3,2,0.977952219691624,0.243930983649633,0.580054536166835,0.95093557018459,1.52230168365762,0.428405175655539,2.29151257352945,0.249430369641731,0.0595023247842777,"1960"
"Cetartiodactyla",FALSE,1962,1,"Orf virus",256,4,3,0.993490678137435,0.240762208254081,0.598480518767333,0.969352610085174,1.53288166792567,0.448871925043981,2.27740643401881,0.242339675200027,0.0579664409233815,"1960"
"Cetartiodactyla",FALSE,1963,0,"NA",256,4,4,1.00933752976957,0.237523902589351,0.617482922110994,0.984993789983796,1.54265153694403,0.470316458675783,2.26338712936746,0.235326534071885,0.0564176043012753,"1960"
"Cetartiodactyla",FALSE,1964,1,"Rinderpest morbillivirus",256,5,5,1.02549965656623,0.234219706995459,0.639532296430564,1.00306209080929,1.55368424963476,0.492785489490473,2.24945412503563,0.228395695206487,0.0548588711450385,"1960"
"Cetartiodactyla",FALSE,1965,0,"NA",256,5,6,1.04198410923209,0.230854203736847,0.656038225461449,1.02080540692112,1.56210294087615,0.516327962104698,2.23560688977405,0.221552518595488,0.0532936633829737,"1960"
"Cetartiodactyla",FALSE,1966,0,"NA",256,5,7,1.05879811165904,0.227433065571543,0.674812731099726,1.03728905498204,1.56995437038418,0.540995159428988,2.22184489560374,0.214803051750042,0.0517257993152696,"1960"
"Cetartiodactyla",FALSE,1967,0,"NA",256,5,8,1.07594906551273,0.223963226022589,0.695781783399723,1.05399195478832,1.5650159179217,0.564901135905295,2.20816761779587,0.208154115470014,0.0501595266104454,"1960"
"Cetartiodactyla",FALSE,1968,0,"NA",256,5,9,1.09344455494875,0.220453073913819,0.716742529013403,1.07130879617846,1.57894721494256,0.588496986360668,2.19457453485174,0.20161339952363,0.048599557798052,"1960"
"Cetartiodactyla",FALSE,1969,2,"Everglades virus, Indiana vesiculovirus",256,7,10,1.11129235146214,0.216912674688521,0.738052885730785,1.09037591543498,1.59242254510877,0.61307843256603,2.1810651284829,0.195189568616329,0.0470511084405282,"1960"
"Cetartiodactyla",FALSE,1970,2,"New Jersey vesiculovirus, Ovine gammaherpesvirus 2",256,9,11,1.12950041887439,0.213354020774018,0.762266355549361,1.10934603209162,1.60051896371817,0.632360426681229,2.1676388835914,0.188892378620486,0.0455199381804403,"1960"
"Cetartiodactyla",FALSE,1971,4,"Bluetongue virus, Bovine respirovirus 3, Pestivirus A, Saint Louis encephalitis virus",256,13,12,1.14807691846191,0.209791312674382,0.785438023122477,1.12869090066702,1.61054064798596,0.652182563161268,2.15429528825012,0.182732802393974,0.0440123948736404,"1960"
"Cetartiodactyla",FALSE,1972,0,"NA",256,13,13,1.16703021423037,0.206241271413474,0.807497114211455,1.14911909099791,1.62041855998384,0.672626049551984,2.1410338336833,0.176723163546785,0.042535462034246,"1960"
"Cetartiodactyla",FALSE,1973,1,"Alcelaphine gammaherpesvirus 2",256,14,14,1.18636887833917,0.202723481209822,0.829400692326007,1.16980995387624,1.62759584943825,0.693710362851321,2.12785401424708,0.170877275113302,0.041096809833829,"1960"
"Cetartiodactyla",FALSE,1974,2,"Bovine alphaherpesvirus 1, Ungulate bocaparvovirus 1",256,16,15,1.20610169668056,0.199260758592639,0.853002203573266,1.19026791266372,1.63977514835118,0.715455590588332,2.13159181690695,0.165210578130389,0.0397048499149138,"1960"
"Cetartiodactyla",FALSE,1975,3,"Bovine fever ephemerovirus, California encephalitis orthobunyavirus, Venezuelan equine encephalitis virus",256,19,16,1.22623767461819,0.195879540273848,0.878630329274075,1.21018682031113,1.64612182095601,0.737882449961046,2.13735996751225,0.159740272484156,0.0383687942978939,"1960"
"Cetartiodactyla",FALSE,1976,0,"NA",256,19,17,1.24678604288979,0.192610276675191,0.90574847492368,1.23133475514506,1.66029720055993,0.761012307574238,2.14314372690397,0.154485428974454,0.0370987186808936,"1960"
"Cetartiodactyla",FALSE,1977,0,"NA",256,19,18,1.26775626367894,0.189487810832313,0.933010917008055,1.25245815579346,1.67755247306569,0.784867199795903,2.14894313731995,0.149467067338664,0.0359056304540225,"1960"
"Cetartiodactyla",FALSE,1978,3,"Influenza A virus, Rotavirus A, Vesicular exanthema of swine virus",256,22,19,1.28915803686116,0.186551713401461,0.953560227154971,1.27646583025646,1.69355160619019,0.809469853751831,2.15475824111232,0.144708180120163,0.0348015417730209,"1960"
"Cetartiodactyla",FALSE,1979,0,"NA",256,22,20,1.31100130642952,0.18384653399664,0.980926592212849,1.30018078939473,1.70971705617537,0.834843708978282,2.16058908074783,0.140233677186289,0.0337995480625776,"1960"
"Cetartiodactyla",FALSE,1980,1,"Cardiovirus A",256,23,21,1.33329626710515,0.181421918044021,1.00870520089302,1.32384487749127,1.72653751999951,0.861012939753396,2.16643569880813,0.136070221240418,0.0329139123467715,"1960"
"Cetartiodactyla",FALSE,1981,0,"NA",256,23,22,1.35605337113854,0.179332528653514,1.03347651222551,1.34468150918334,1.75277953631572,0.888002478128598,2.17229813799011,0.132245922225721,0.0321601558332634,"1960"
"Cetartiodactyla",FALSE,1982,4,"Bovine alphaherpesvirus 2, Colorado tick fever coltivirus, Deltapapillomavirus 2, Lumpy skin disease virus",256,27,23,1.37928333530704,0.177637707734635,1.05830904829832,1.36755255329967,1.77066239698711,0.915838037681966,2.17817644110619,0.128789860058079,0.0315551552092156,"1960"
"Cetartiodactyla",FALSE,1983,1,"Bunyamwera orthobunyavirus",256,28,24,1.40299714811501,0.1764008138887,1.08395198846906,1.39182393174613,1.78557796795004,0.944413391247589,2.18407065108465,0.125731413015132,0.0311172471405958,"1960"
"Cetartiodactyla",FALSE,1984,1,"Human respirovirus 3",256,29,25,1.42720607720233,0.17568819113051,1.10335930568611,1.41643350798086,1.80365465921986,0.971040850650288,2.18998081096993,0.123099385531556,0.0308663405027105,"1960"
"Cetartiodactyla",FALSE,1985,3,"Akabane orthobunyavirus, Bovine orthopneumovirus, Ovine respiratory syncytial virus",256,32,26,1.4519216769681,0.175567755891279,1.12807989547878,1.44105112053992,1.81950006974244,0.993849534875961,2.19590696392294,0.120920955087535,0.0308240369086996,"1960"
"Cetartiodactyla",FALSE,1986,2,"Cowpox virus, Deltapapillomavirus 1",256,34,27,1.47715579641577,0.176107240465898,1.14880717937239,1.46437546200889,1.84779118193907,1.00755872476871,2.20184915322142,0.119220491767498,0.0310137601445135,"1960"
"Cetartiodactyla",FALSE,1987,3,"Crimean-Congo hemorrhagic fever orthonairovirus, Klamath tupavirus, Small ruminant morbillivirus",256,37,28,1.50292058722666,0.177372193885652,1.17670724630443,1.48967352141246,1.87962246484645,1.01999641944373,2.20780742226017,0.11801834068489,0.0314608951638092,"1960"
"Cetartiodactyla",FALSE,1988,3,"Caprine alphaherpesvirus 1, Cervid alphaherpesvirus 1, Cervid alphaherpesvirus 2",256,40,29,1.52922851206896,0.179423904049807,1.20120338344558,1.51636014334685,1.90873899106144,1.03258764983337,2.2369558626526,0.117329687900637,0.0321929373444742,"1960"
"Cetartiodactyla",FALSE,1989,1,"Main Drain orthobunyavirus",256,41,30,1.55609235314918,0.182317450509768,1.2232569968205,1.54448220151546,1.94491995575982,1.04533431124189,2.27610115178486,0.117163644009174,0.0332396527603815,"1960"
"Cetartiodactyla",FALSE,1990,1,"African swine fever virus",256,42,31,1.58352522101389,0.186100108215343,1.24569296819986,1.57059775392396,1.97862311490584,1.05823832236991,2.31593145830473,0.117522667618889,0.0346332502777625,"1960"
"Cetartiodactyla",FALSE,1991,2,"Cetacean morbillivirus, Hippotragine gammaherpesvirus 1",256,44,32,1.61154056360919,0.190810288888105,1.26455274583729,1.59604098664496,2.01495040615003,1.07130162560325,2.35645876957601,0.118402411454521,0.0364085663455621,"1960"
