"HostOrder","Year","Discovered","Virus","VRichness","VirusCumulative","yearx","mean","sd","q0.025","median","q0.975","smin","smax","cv","var","model"
"Cetartiodactyla",1960,5,"alcelaphine herpesvirus 1, bovine adenovirus a, bovine herpesvirus 3, bovine parainfluenza virus 3, epizootic hemorrhagic disease",282,20,31,1.90330391770709,0.182735587913861,1.57026418369469,1.89635598736469,2.27156743676079,1.24061613888387,2.60938038749348,0.0960096736069367,0.0333922950902245,"1930"
"Cetartiodactyla",1961,4,"bovine parvovirus, newcastle disease, orf, vesicular exanthema of swine",282,24,32,1.95328040581902,0.183171606510445,1.61867577079286,1.94696598040353,2.322370483767,1.2886854125851,2.65566630374117,0.0937764009533695,0.0335518374316171,"1930"
"Cetartiodactyla",1962,2,"bovine papular stomatitis, pseudocowpox",282,26,33,2.00458703997623,0.183595145962137,1.66873870216012,1.99782187022372,2.37774316506107,1.33861719234419,2.70277325246584,0.0915875151843314,0.0337071776208583,"1930"
"Cetartiodactyla",1963,3,"bovine reovirus, classical swine fever, visna/maedi",282,29,34,2.05725968439133,0.184013872782854,1.72397779830998,2.05079966964336,2.43555202361047,1.39048364336251,2.75071579737027,0.089446108422281,0.0338611053765444,"1930"
"Cetartiodactyla",1964,2,"great island, murine leukemia",282,31,35,2.11133518240169,0.184436757682675,1.77501484738762,2.10349383381615,2.4869305764449,1.44435972697529,2.79950876049229,0.0873555081258461,0.0340169175844979,"1930"
"Cetartiodactyla",1965,5,"african swine fever, bluetongue, bovine viral diarrhea virus 1, sheeppox, thogoto",282,36,36,2.16685138352458,0.184874215973234,1.82934552978448,2.1591545485329,2.5415596395935,1.50032330899146,2.84916722678716,0.0853192874134818,0.034178475731718,"1930"
"Cetartiodactyla",1966,5,"bovine adenovirus d, bovine alphaherpesvirus 2, bovine herpesvirus 2, porcine adenovirus a, porcine adenovirus b",282,41,37,2.22384717126863,0.185338254827059,1.88456068814832,2.21858773334076,2.60104013853844,1.55845527223121,2.89970654879127,0.0833412732770347,0.0343502687023399,"1930"
"Cetartiodactyla",1967,1,"bunyamwera",282,42,38,2.28236249172311,0.185842625322555,1.94342275993935,2.27623709561652,2.66141132408755,1.61883963342403,2.95114235136859,0.0814255518115575,0.0345374813867797,"1930"
"Cetartiodactyla",1968,1,"suid herpesvirus 1",282,43,39,2.34243838294701,0.186402976346626,2.00176497818011,2.33690491367148,2.72912990342446,1.68156366463602,3.00349053654128,0.0795764694190646,0.0347460695908807,"1930"
"Cetartiodactyla",1969,3,"everglades, lumpy skin disease, vesicular stomatitis indiana",282,46,40,2.40411700518048,0.187037006419075,2.06330968152386,2.3986927522136,2.79214389380834,1.74671801940215,3.05866247135447,0.0777986287755715,0.0349828417702091,"1930"
"Cetartiodactyla",1970,9,"cardiovirus a, corriparta, cowpox, kadam, koongol, new jersey vesiculovirus, ovine herpesvirus 2, swinepox, upolu",282,55,41,2.46744167190203,0.187764608368805,2.12569175487563,2.46240763279971,2.85764716582617,1.81439686374561,3.12249487810758,0.0760968781985703,0.0352555481558908,"1930"
"Cetartiodactyla",1971,4,"porcine enterovirus a, porcine parvovirus, porcine type-c oncovirus, st. louis encephalitis",282,59,42,2.5324568817553,0.188608000579847,2.1886135167199,2.52615161011237,2.9220870625251,1.88469801227371,3.18765942797555,0.0744762929385469,0.0355729778827275,"1930"
"Cetartiodactyla",1972,5,"border disease, bovine foamy, hepatitis b, patois, peste-des-petits-ruminants",282,64,43,2.59920835137019,0.189591837319095,2.2565303778984,2.59245749907119,2.99043351909825,1.95772306954698,3.25418392196682,0.0729421468729699,0.03594506477803,"1930"
"Cetartiodactyla",1973,11,"alcelaphine herpesvirus 2, betacoronavirus 1, dhori, enterovirus b, kotonkan, ngaingan, nodamura, swine vesicular disease, transmissible gastroenteritis, uukuniemi, wongorr",282,75,44,2.66774304910351,0.190743289582846,2.32054241237101,2.66136048926454,3.06649998416828,2.03357757692581,3.32209674127977,0.0714998731406855,0.0363830025208856,"1930"
"Cetartiodactyla",1974,6,"akabane, anopheles b, bovine alphaherpesvirus 1, dugbe, influenza a, ungulate bocaparvovirus 1",282,81,45,2.73810922972533,0.192092087126763,2.38510742875618,2.73296203639304,3.13702224415098,2.11237116510681,3.391426859411,0.0701550124594671,0.0368993699367158,"1930"
"Cetartiodactyla",1975,8,"alphacoronavirus 1, bovine adenovirus b, bovine ephemeral fever, bovine herpesvirus 1, bovine leukemia, bovine respiratory syncytial, getah, hepatitis e",282,89,46,2.81035647007787,0.193670512084957,2.45514561089805,2.80613829765143,3.21169683131941,2.19421771256947,3.46220385451615,0.0689131482596549,0.0375082672512495,"1930"
"Cetartiodactyla",1976,3,"bhanja, louping ill, orungo",282,92,47,2.88453570573434,0.195513335073957,2.5337322523663,2.88040205245007,3.29533204107533,2.27923551016194,3.5436397495343,0.0677798283742111,0.0382254641917415,"1930"
"Cetartiodactyla",1977,4,"ovine adenovirus a, ovine astrovirus, porcine teschovirus, rotavirus a",282,96,48,2.96069926868629,0.197657686143843,2.60323404806875,2.95646439020075,3.37864648097555,2.36754743206398,3.63130531415429,0.0667604738631719,0.0390685608917381,"1930"
"Cetartiodactyla",1978,1,"borna disease",282,97,49,3.03890092608856,0.200142855553889,2.66850067554243,3.03330170267248,3.46233299949303,2.44782108202942,3.72113962383962,0.0658602766005596,0.040057162629265,"1930"
"Cetartiodactyla",1979,1,"rotavirus c",282,98,50,3.11919592009181,0.203010023169732,2.74068494674537,3.11137319948963,3.54906003220601,2.52253410580267,3.82142776531687,0.0650840884543594,0.0412130695073752,"1930"
"Cetartiodactyla",1980,7,"bovine papillomavirus 3, bovine polyomavirus, caprine arthritis encephalitis, crimean-congo hemorrhagic fever, ovine adenovirus d, shamonda, wesselsbron",282,105,51,3.20164100879365,0.206301920182373,2.81309533268026,3.19472050047574,3.63979557147648,2.59952753967709,3.92604609411097,0.064436306136679,0.0425604822709342,"1930"
"Cetartiodactyla",1981,3,"african horse sickness, bivens arm, bovine papillomavirus 1",282,108,52,3.28629450833995,0.210062432492745,2.88938593887447,3.27946916624253,3.73289613365968,2.67887098691551,4.03352853427701,0.0639207569375322,0.0441262255447689,"1930"
"Cetartiodactyla",1982,5,"bovine torovirus, colorado tick fever, deer adenovirus, deer papillomavirus, ovine adenovirus b",282,113,53,3.37321633620923,0.21433616091628,2.96643888855481,3.36595074800234,3.82392676907038,2.7606361752294,4.14395349591813,0.0635405913980448,0.0459399898763296,"1930"
"Cetartiodactyla",1983,6,"berrimah, caprine herpesvirus 1, dera ghazi khan, influenza c, royal farm, wad medani",282,119,54,3.46246805571353,0.219167958587225,3.04732733846899,3.45338871860959,3.92388255425507,2.8448970216219,4.25740153575239,0.0632981893437453,0.0480345940712915,"1930"
"Cetartiodactyla",1984,8,"adelaide river, avian coronavirus, bovine papillomavirus 5, equine torovirus, human parainfluenza virus 3, porcine epidemic diarrhea, rotavirus b, sepik",282,127,55,3.55411292175052,0.224602469762894,3.13268584145206,3.54259991462307,4.03237686157883,2.91970528101485,4.37937574876064,0.0631950854426623,0.0504462694235917,"1930"
"Cetartiodactyla",1985,6,"bovine astrovirus, jaagsiekte sheep retrovirus, ovine respiratory syncytial, palyam, sathuperi orthobunyavirus, shuni",282,133,56,3.64821592784233,0.230683695918938,3.21963937500457,3.63661345708919,4.14387101962084,2.99330226090843,4.50926251149146,0.0632319195139778,0.0532149675628212,"1930"
"Cetartiodactyla",1986,7,"bovine herpesvirus 4, cervid herpesvirus 1, european elk papillomavirus, indiana vesiculovirus, rotavirus e, sindbis, tibrogargan",282,140,57,3.7448438544978,0.237454614131343,3.30910596603116,3.73487270472064,4.25790774831801,3.06573635672492,4.64300155182999,0.0634084152390345,0.0563846937722649,"1930"
"Cetartiodactyla",1987,3,"klamath, porcine torovirus, red deer parapoxvirus new zealand",282,143,58,3.84406531893563,0.244956869205333,3.39239239647447,3.83510433802935,4.37314108835199,3.13836524399438,4.78070712347272,0.0637233888817369,0.0600038677708786,"1930"
"Cetartiodactyla",1988,5,"bovine immunodeficiency, cervid herpesvirus 2, equid herpesvirus 1, o'nyong-nyong, porcine rubulavirus",282,148,59,3.94595082620743,0.253230555231339,3.47733582357163,3.93720609601742,4.4913461394852,3.20619730011961,4.9224968687367,0.0641747873667058,0.0641257141027721,"1930"
"Cetartiodactyla",1989,5,"bovine diarrhoea, ife, main drain virus, thiafora, thiafora nairovirus",282,153,60,4.05057282176029,0.262314095006559,3.5630815665474,4.0436196951877,4.60551546465214,3.27506199524095,5.0684919190618,0.064759752891583,0.0688086844391099,"1930"
"Cetartiodactyla",1990,2,"ovine papillomavirus 1, vesicular stomatitis",282,155,61,4.15800574548002,0.27224421806628,3.65604878752474,4.15348505326322,4.72340785375703,3.33686122108261,5.21881699849363,0.0654747094474856,0.0741169142705204,"1930"
"Cetartiodactyla",1991,4,"barmah forest, cetacean morbillivirus, gan gan, hippotragine herpesvirus 1",282,159,62,4.26832608725716,0.28305603094438,3.75174695563454,4.26071989916337,4.84840439975358,3.39525768254668,5.37360053023574,0.0663154653974135,0.0801207166539857,"1930"
"Cetartiodactyla",1992,2,"caprine herpesvirus 2, porcine reproductive and respiratory syndrome virus 1",282,161,63,4.38161244411925,0.294783167561655,3.84440544423182,4.37255416503603,4.98757087593463,3.45467610641361,5.53297474636197,0.0672773257153988,0.0868971158776828,"1930"
"Cetartiodactyla",1993,0,"NA",282,161,64,4.4979455789739,0.3074580038336,3.93991404351599,4.49176511899323,5.13301816924388,3.5151343774512,5.69707580078274,0.0683552076020757,0.0945304241213419,"1930"
"Cetartiodactyla",1994,3,"borna, bovine viral diarrhea virus 2, ungulate protoparvovirus 1",282,164,65,4.61740848100878,0.321111918837394,4.0286659056192,4.61007179107315,5.27756748756693,3.57665069341811,5.86604388556176,0.0695437538519962,0.103112864419433,"1930"
"Cetartiodactyla",1995,4,"banzi, bovine herpesvirus 5, porcine adenovirus c, semliki forest",282,168,66,4.74008642779549,0.335775584998388,4.12158127685174,4.73208915418779,5.42488663581715,3.63924357054138,6.0400233506826,0.0708374393828404,0.112745243481009,"1930"
"Cetartiodactyla",1996,1,"camelpox",282,169,67,4.86606704914634,0.351479271344045,4.21070970716023,4.85523173156144,5.57392094846062,3.70293184908972,6.21916282736732,0.0722306675584558,0.123537678184541,"1930"
"Cetartiodactyla",1997,1,"equid herpesvirus 9",282,170,68,4.99544039277371,0.368253146422189,4.30818317317981,4.98079676762555,5.72894367754936,3.76773469904441,6.40361535505262,0.0737178541765598,0.135610379849842,"1930"
"Cetartiodactyla",1998,5,"bovine adenovirus c, bovine herpesvirus 6, menangle, middelburg, parainfluenza virus 5",282,175,69,5.12829899180367,0.386127570491461,4.41023441651711,5.1108459772375,5.8927480951272,3.83367162586938,6.59353851213192,0.0752934981186923,0.149094500693638,"1930"
"Cetartiodactyla",1999,6,"nipah, sapporo, simbu, suid herpesvirus 3, suid herpesvirus 4, torque teno",282,181,70,5.26473793419679,0.405133369647434,4.50962009956729,5.24474262625485,6.06479194071906,3.90076247638228,6.78909455057512,0.0769522385940455,0.164133047201884,"1930"
"Cetartiodactyla",2000,2,"porcine circovirus-1, vesicular stomatitis new jersey",282,183,71,5.4048549341306,0.425302087347638,4.62178794324364,5.38086720044803,6.24970185660909,3.96902744472839,6.99045053454092,0.0786888996154066,0.180881865502258,"1930"
"Cetartiodactyla",2001,2,"ross river, ungulate erythroparvovirus 1",282,185,72,5.54875040539976,0.446666211164431,4.72586717311188,5.52273853719342,6.44298484754791,4.03848707845889,7.19777848310035,0.0804985228259247,0.199510704195988,"1930"
"Cetartiodactyla",2002,3,"bovine enteric calicivirus strain nb, eyach, goatpox",282,188,73,5.69652753689169,0.469259374452087,4.83335506122141,5.67118300045897,6.63058727523166,4.1091622847157,7.41125551719317,0.0823763900750207,0.220204360511164,"1930"
"Cetartiodactyla",2003,5,"aichivirus b, canine distemper, porcine circovirus-2, sathuperi, suid herpesvirus 5",282,193,74,5.84829237019695,0.493116533967241,4.93879232800405,5.82355498239317,6.82673892100071,4.18107433652442,7.6310640109429,0.0843180372582218,0.243163916071865,"1930"
"Cetartiodactyla",2004,10,"adeno-associated virus-2, bubaline herpesvirus 1, deerpox virus w-848-83, enterovirus f, goat adenovirus, kokobera, phacochoerus africanus cytomegalovirus 1, phacochoerus africanus lymphotropic herpesvirus 1, porcine lymphotropic herpesvirus 1, yellow fever",282,203,75,6.00415387941553,0.518274125382468,5.04840763073922,5.98010327940283,7.03319233414586,4.25424487919746,7.85739174745959,0.0863192609302209,0.268608069040962,"1930"
"Cetartiodactyla",2005,6,"banna, buffalopox, chandipura, norwalk, severe acute respiratory syndrome coronavirus, trubanaman",282,209,76,6.16422405322176,0.544770199158706,5.14856374639878,6.14248794905672,7.24688655635627,4.32869593684923,8.09043207926355,0.0883761191116958,0.296774569891416,"1930"
"Cetartiodactyla",2006,10,"bovine coronavirus, equine arteritis, european bat lyssavirus 1, newbury-1, porcine astrovirus, porcine enterovirus b, porcine sapelovirus, sendai, torque teno sus virus 1, torque teno sus virus 2",282,219,77,6.3286179792526,0.572644539477962,5.2598063559962,6.30741083801763,7.45796502702792,4.40444991902529,8.33038409346706,0.0904849275711203,0.327921768593927,"1930"
"Cetartiodactyla",2007,3,"orthohepevirus a, phocoena spinipinnis papillomavirus, zaire ebolavirus",282,222,78,6.4974539308859,0.601938768962562,5.37955152384703,6.48075503063026,7.69060513602253,4.48152962744761,8.57745278185512,0.0926422526985874,0.362330281580164,"1930"
"Cetartiodactyla",2008,11,"aichivirus c, beluga whale coronavirus sw1, equine rhinitis a, human picobirnavirus, mammalian orthoreovirus, porcine enteric sapovirus, porcine hemagglutinating encephalomyelitis, rupicapra gammaherpesvirus 1, ungulate tetraparvovirus 1, ungulate tetraparvovirus 2, ungulate tetraparvovirus 4",282,233,79,6.67085345647688,0.632696441789887,5.49000350598678,6.65332628233894,7.92481584271042,4.55995826287777,8.8318492160106,0.0948449019181478,0.400304787453584,"1930"
"Cetartiodactyla",2009,4,"bovine norovirus-ch126, bovine norovirus-jena, reston ebolavirus, yunnan",282,237,80,6.84894147112347,0.664963127606849,5.61036881132282,6.83028376251763,8.17623274163,4.63975943210035,9.09920364078598,0.0970899124208418,0.442175961076682,"1930"
"Cetartiodactyla",2010,6,"deltapapillomavirus 5, dyodeltapapillomavirus 1, human coronavirus 229e, phipapillomavirus 1, ungulate bocaparvovirus 2, ungulate copiparvovirus 2",282,243,81,7.03184635103294,0.698786488398149,5.74063970360382,7.0135298931563,8.44047074878391,4.72095715502851,9.43431664369331,0.0993745388500278,0.488302556367817,"1930"
"Cetartiodactyla",2011,5,"bovine adenovirus e, coastal plains, seneca valley, swine norovirus, upsilonpapillomavirus 1",282,248,82,7.21970003056438,0.734216350196369,5.8679525021712,7.20087864441819,8.72294385471065,4.80357587193389,9.80336464725348,0.101696240437703,0.539073648895677,"1930"
"Cetartiodactyla",2012,5,"bovine papillomavirus 12, hunnivirus a, ndumu, pasivirus a, torque teno sus virus 3",282,253,83,7.4126381020237,0.771304771260243,5.99772905328248,7.39925148704897,8.99654339621394,4.88764045080304,10.1868489299927,0.104052667976556,0.594911050168815,"1930"
"Cetartiodactyla",1960,5,"alcelaphine herpesvirus 1, bovine adenovirus a, bovine herpesvirus 3, bovine parainfluenza virus 3, epizootic hemorrhagic disease",282,20,1,3.89574635544642,0.527677163954835,2.97154333258954,3.85922329121897,5.02177649095521,2.51612668277156,6.23602216308352,0.135449568788563,0.278443189359417,"1960"
"Cetartiodactyla",1961,4,"bovine parvovirus, newcastle disease, orf, vesicular exanthema of swine",282,24,2,3.9160366335335,0.515406685672551,3.01508317462219,3.87947513974463,5.01392024240737,2.56665351659468,6.19713313330505,0.131614367766394,0.265644051635964,"1960"
"Cetartiodactyla",1962,2,"bovine papular stomatitis, pseudocowpox",282,26,3,3.93650559260909,0.503148884614016,3.05542099687627,3.9025199514391,5.00761688094157,2.61198136558649,6.15848662297208,0.127816123406174,0.253158800088329,"1960"
"Cetartiodactyla",1963,3,"bovine reovirus, classical swine fever, visna/maedi",282,29,4,3.95715492848328,0.490915823733897,3.09538226311768,3.92371059331055,5.00178835649471,2.65765852294392,6.12008111968685,0.124057771961448,0.24099834599233,"1960"
"Cetartiodactyla",1964,2,"great island, murine leukemia",282,31,5,3.97798635597289,0.47872121119506,3.13282102104414,3.94504347241923,4.9987860278011,2.70413446192044,6.08191512048321,0.120342597574843,0.229173998048065,"1960"
"Cetartiodactyla",1965,5,"african swine fever, bluetongue, bovine viral diarrhea virus 1, sheeppox, thogoto",282,36,6,3.99900160913088,0.466580619533209,3.17896745714532,3.96954375767537,5.00510352546654,2.75142315125037,6.04398713176778,0.116674276516386,0.217697474523993,"1960"
"Cetartiodactyla",1966,5,"bovine adenovirus d, bovine alphaherpesvirus 2, bovine herpesvirus 2, porcine adenovirus a, porcine adenovirus b",282,41,7,4.0202024414787,0.454511733383066,3.22039745121433,3.99038771658655,4.99458958992948,2.79656805273285,6.00629566926153,0.113056926858611,0.206580915782879,"1960"
"Cetartiodactyla",1967,1,"bunyamwera",282,42,8,4.04159062624179,0.44253462825136,3.26235755058499,4.01276758640801,4.98787590760278,2.8365036699548,5.96883925794167,0.109495163953026,0.195836897201569,"1960"
"Cetartiodactyla",1968,1,"suid herpesvirus 1",282,43,9,4.06316795658812,0.430672082328292,3.30978855109823,4.03566858657248,4.98308181266214,2.87700957672193,5.93161643198394,0.105994161927269,0.185478442496987,"1960"
"Cetartiodactyla",1969,3,"everglades, lumpy skin disease, vesicular stomatitis indiana",282,46,10,4.08493624586993,0.418949922390637,3.34359508204894,4.05514042618615,4.98828274857668,2.91809391689651,5.89462573470524,0.102559721174159,0.175519037471121,"1960"
"Cetartiodactyla",1970,9,"cardiovirus a, corriparta, cowpox, kadam, koongol, new jersey vesiculovirus, ovine herpesvirus 2, swinepox, upolu",282,55,11,4.10689732786869,0.407397403266374,3.37833085836478,4.07855282828818,4.97124495179664,2.95976495063695,5.85786571850662,0.0991983414101556,0.165972644188184,"1960"
"Cetartiodactyla",1971,4,"porcine enterovirus a, porcine parvovirus, porcine type-c oncovirus, st. louis encephalitis",282,59,12,4.1290530570432,0.396047617841054,3.40811464974009,4.10532452007738,4.96332974474151,3.00203105605858,5.82133494481665,0.0959172992862103,0.156853715597574,"1960"
"Cetartiodactyla",1972,5,"border disease, bovine foamy, hepatitis b, patois, peste-des-petits-ruminants",282,64,13,4.15140530878112,0.38493793086245,3.44693801227463,4.12780394202547,4.95530524740327,3.04490073091808,5.78503198403508,0.0927247286715712,0.148177210616664,"1960"
"Cetartiodactyla",1973,11,"alcelaphine herpesvirus 2, betacoronavirus 1, dhori, enterovirus b, kotonkan, ngaingan, nodamura, swine vesicular disease, transmissible gastroenteritis, uukuniemi, wongorr",282,75,14,4.17395597965372,0.37411042445776,3.48791963102178,4.15154414431944,4.95430856743469,3.08838259432203,5.74895541547694,0.0896297005242486,0.139958609687965,"1960"
"Cetartiodactyla",1974,6,"akabane, anopheles b, bovine alphaherpesvirus 1, dugbe, influenza a, ungulate bocaparvovirus 1",282,81,15,4.19670698767406,0.363612335909557,3.52782808840848,4.17460371607136,4.95900715735369,3.13248538845973,5.71310382731693,0.0866422976341938,0.132213930825604,"1960"
"Cetartiodactyla",1975,8,"alphacoronavirus 1, bovine adenovirus b, bovine ephemeral fever, bovine herpesvirus 1, bovine leukemia, bovine respiratory syncytial, getah, hepatitis e",282,89,16,4.21966027255861,0.35349645849232,3.56514754367403,4.19996524550622,4.94733732877182,3.17721798036094,5.67747581653415,0.0837736774192905,0.124959746166613,"1960"
"Cetartiodactyla",1976,3,"bhanja, louping ill, orungo",282,92,17,4.24281779599231,0.343821463906734,3.60794443260865,4.22477342101312,4.95119520167425,3.22258936367856,5.65790598301,0.081036113365863,0.118213199042969,"1960"
"Cetartiodactyla",1977,4,"ovine adenovirus a, ovine astrovirus, porcine teschovirus, rotavirus a",282,96,18,4.26618154189721,0.334652090372818,3.65445398675702,4.25001376776877,4.95645952664601,3.2686086604969,5.66974912191097,0.0784430027382275,0.111992021590897,"1960"
"Cetartiodactyla",1978,1,"borna disease",282,97,19,4.28975351670463,0.326059124875265,3.69146215270319,4.27519594389103,4.95935583380435,3.31528512316562,5.68161705089143,0.0760088251237667,0.106314552914424,"1960"
"Cetartiodactyla",1979,1,"rotavirus c",282,98,20,4.313535749631,0.318119093769593,3.7295062118976,4.29998456260173,4.96046652034066,3.36262813616005,5.69350982184201,0.0737490337936358,0.101199757820787,"1960"
"Cetartiodactyla",1980,7,"bovine papillomavirus 3, bovine polyomavirus, caprine arthritis encephalitis, crimean-congo hemorrhagic fever, ovine adenovirus d, shamonda, wesselsbron",282,105,21,4.33753029295733,0.310913567001863,3.76921106721931,4.32513592110198,4.97204685371238,3.41064721796791,5.70542748676197,0.0716798606586518,0.0966672461458219,"1960"
"Cetartiodactyla",1981,3,"african horse sickness, bivens arm, bovine papillomavirus 1",282,108,22,4.36173922231245,0.304527983423646,3.79932195121808,4.35074410852535,4.98515946503162,3.45935202300305,5.71737009775941,0.0698180170574697,0.0927372926880722,"1960"
