"HostOrder","Year","Discovered","Virus","VRichness","VirusCumulative","yearx","mean","sd","q0.025","median","q0.975","smin","smax","cv","var","model"
"Cetartiodactyla",1946,0,"NA",256,2,17,0.746281998451179,0.124532791217566,0.535576427676737,0.736893249678925,1.01247523958721,0.429848536505045,1.30340823847072,0.166870956925156,0.015508416088438,"1930"
"Cetartiodactyla",1947,0,"NA",256,2,18,0.775179620562133,0.126808835176083,0.560235676872905,0.765894211297404,1.04368949102646,0.451369817122024,1.33767111961959,0.163586389286299,0.0160804806787149,"1930"
"Cetartiodactyla",1948,0,"NA",256,2,19,0.805206345959305,0.129088875210207,0.586024995576161,0.795678122243215,1.07637187392601,0.473968606396264,1.37283467408783,0.160317756880584,0.0166639377030364,"1930"
"Cetartiodactyla",1949,0,"NA",256,2,20,0.836406681581639,0.131370905237503,0.611938815510156,0.826806280902435,1.11314551792361,0.497698852088919,1.40892257800542,0.157065824712306,0.017258314742921,"1930"
"Cetartiodactyla",1950,0,"NA",256,2,21,0.868826903899833,0.133652879672629,0.640577554160375,0.859628367723932,1.15165661635063,0.522617202970471,1.44595912988022,0.153831423811478,0.0178630922447863,"1930"
"Cetartiodactyla",1951,0,"NA",256,2,22,0.902515129864815,0.13593272907961,0.669784261395065,0.893576983636692,1.19120778390177,0.548783144052502,1.48396926695849,0.150615457382937,0.0184777068350307,"1930"
"Cetartiodactyla",1952,1,"California encephalitis orthobunyavirus",256,3,23,0.93752139072438,0.138208379260759,0.699744325968941,0.928948128936006,1.232069134966,0.576259138590135,1.52297858201548,0.147418907587775,0.0191015560978859,"1930"
"Cetartiodactyla",1953,0,"NA",256,3,24,0.973897708824857,0.140477774333351,0.731081364360286,0.965202762345487,1.27030232219274,0.605110777194124,1.56301334058745,0.144242843021837,0.0197340050816519,"1930"
"Cetartiodactyla",1954,0,"NA",256,3,25,1.0116981775195,0.14273890442568,0.763826629456788,1.00287234674635,1.31226562116007,0.635406934408563,1.60410049865658,0.141088426961141,0.0203743948366435,"1930"
"Cetartiodactyla",1955,1,"Suid betaherpesvirus 2",256,4,26,1.05097904431032,0.144989838715077,0.797307624126768,1.04157963240938,1.35395208636477,0.667219933127988,1.64626772080089,0.137956926448732,0.0210220533306241,"1930"
"Cetartiodactyla",1956,0,"NA",256,4,27,1.09179879735514,0.147228764632632,0.833093452958731,1.08229019515476,1.39819672261298,0.700625717246369,1.68954339882117,0.134849722301665,0.0216763091352511,"1930"
"Cetartiodactyla",1957,0,"NA",256,4,28,1.13421825547738,0.149454034173454,0.869895503120297,1.125256253176,1.44292144401208,0.735704032950149,1.73395667085756,0.13176832011979,0.02233650833072,"1930"
"Cetartiodactyla",1958,0,"NA",256,4,29,1.17830066182136,0.151664218377466,0.910117452519308,1.16955501807554,1.49030991912426,0.772538619088092,1.77953744100874,0.128714362379319,0.0230020351360478,"1930"
"Cetartiodactyla",1959,1,"Mumps orthorubulavirus",256,5,30,1.22411178130201,0.153858171183901,0.95207287635698,1.21535169491032,1.54495409649889,0.811217407072412,1.82631639946676,0.125689641692895,0.0236723368400545,"1930"
"Cetartiodactyla",1960,3,"Alcelaphine gammaherpesvirus 1, Bovine mastadenovirus A, Epizootic hemorrhagic disease virus",256,8,31,1.271720002004,0.156035104011625,0.997037354656846,1.26438780091611,1.59404663673415,0.851832730788371,1.87432504318117,0.122696115312917,0.0243469536839187,"1930"
"Cetartiodactyla",1961,1,"Ungulate bocaparvovirus 1",256,9,32,1.32119644069166,0.158194672575101,1.04202810530996,1.31404982596368,1.64556767108126,0.894481547013454,1.92359569706643,0.119735920944719,0.0250255544311436,"1930"
"Cetartiodactyla",1962,2,"Orf virus, Pseudocowpox virus",256,11,33,1.37261505259754,0.160337077608102,1.08850095697515,1.36679181559716,1.70020700690837,0.939265666872289,1.97416153576667,0.116811393918987,0.0257079784559066,"1930"
"Cetartiodactyla",1963,0,"NA",256,11,34,1.42605274566468,0.162463181328105,1.13795872130407,1.41983922038656,1.7585544184487,0.986291998879856,2.02605660599272,0.113925085745957,0.0263942852872488,"1930"
"Cetartiodactyla",1964,2,"Great Island virus, Rinderpest morbillivirus",256,13,35,1.48158949942461,0.164574641623939,1.19032316795524,1.47584949750656,1.82097502568542,1.03567280415317,2.07931584944624,0.111079784034548,0.0270848126656481,"1930"
"Cetartiodactyla",1965,1,"Thogoto thogotovirus",256,14,36,1.53930848870076,0.166674066074048,1.24516930353903,1.53335063105972,1.88221040031616,1.08752596440068,2.13397512634642,0.108278533703616,0.0277802443016561,"1930"
"Cetartiodactyla",1966,5,"Bovine alphaherpesvirus 2, Bovine mastadenovirus D, Porcine mastadenovirus A, Porcine mastadenovirus B, West Nile virus",256,19,37,1.59929621233469,0.168765187983249,1.3002885673973,1.59446455334221,1.94547280133026,1.14197526332913,2.20277951343955,0.105524659335547,0.0284816886750215,"1930"
"Cetartiodactyla",1967,2,"Bunyamwera orthobunyavirus, Venezuelan equine encephalitis virus",256,21,38,1.66164262714068,0.170853066635707,1.35954916366034,1.65866764566928,2.01466221890872,1.19915068213963,2.27857743980823,0.102821788418913,0.0291907703788252,"1930"
"Cetartiodactyla",1968,0,"NA",256,21,39,1.72644128730286,0.172944313865897,1.41795505521241,1.72249419607261,2.08443245547034,1.2591887098184,2.35698358257204,0.100173875090812,0.029909735698546,"1930"
"Cetartiodactyla",1969,2,"Everglades virus, Indiana vesiculovirus",256,23,40,1.79378948943765,0.175047348802567,1.48220419410987,1.78968026315127,2.1550774879399,1.3183204561242,2.43808769079258,0.0975852238143309,0.0306415743228076,"1930"
"Cetartiodactyla",1970,7,"Cardiovirus A, Corriparta virus, Kadam virus, Koongol orthobunyavirus, New Jersey vesiculovirus, Ovine gammaherpesvirus 2, Upolu virus",256,30,41,1.86378842355369,0.177172682186592,1.54601059688043,1.8607114846851,2.22691524968579,1.3791474590479,2.52198260180822,0.0950605122059813,0.0313901593131911,"1930"
"Cetartiodactyla",1971,6,"Bluetongue virus, Bovine respirovirus 3, Enterovirus G, Pestivirus A, Porcine type-C oncovirus, Saint Louis encephalitis virus",256,36,42,1.93654333015089,0.179333230934968,1.61225765794527,1.93358036679941,2.30171522825078,1.44278100590977,2.60876434750208,0.0926048119568769,0.0321604077175745,"1930"
"Cetartiodactyla",1972,1,"Patois orthobunyavirus",256,37,43,2.01216366371033,0.18154466254308,1.68383935590558,2.00754068601656,2.3808242877915,1.50935059000221,2.69853226422673,0.0902236064676372,0.0329584644978809,"1930"
"Cetartiodactyla",1973,8,"Alcelaphine gammaherpesvirus 2, Alphacoronavirus 1, Dhori thogotovirus, Kotonkan ephemerovirus, Ngaingan hapavirus, Nodamura virus, Uukuniemi uukuvirus, Wongorr virus",256,45,44,2.09076326283692,0.183825767405177,1.75765970448389,2.0845171859442,2.46436906603843,1.5789916794084,2.79138910651141,0.0879228034434404,0.0337919127621023,"1930"
"Cetartiodactyla",1974,4,"Anopheles B orthobunyavirus, Bovine alphaherpesvirus 1, Dugbe orthonairovirus, Influenza A virus",256,49,45,2.17246052732791,0.18619885511353,1.83700963573367,2.16531246313135,2.55589048967447,1.65184599267777,2.88744116468191,0.0857087402837885,0.0346700136455894,"1930"
"Cetartiodactyla",1975,3,"Akabane orthobunyavirus, Bovine fever ephemerovirus, Bovine mastadenovirus B",256,52,46,2.25737860245124,0.188690168217084,1.91643676428984,2.24965472406686,2.65072339607389,1.72806178722102,2.98679838652783,0.0835881796753942,0.0356039795817916,"1930"
"Cetartiodactyla",1976,2,"Louping ill virus, Orungo virus",256,54,47,2.34564557072978,0.191330303774047,2.00212188183639,2.33610738777833,2.75046222187336,1.80779416101173,3.08957450315634,0.0815682923974401,0.036607285142269,"1930"
"Cetartiodactyla",1977,2,"Mamastrovirus 13, Ovine mastadenovirus A",256,56,48,2.43739465153951,0.194154629392914,2.09146070287632,2.42752190328742,2.85116827681001,1.89120536820836,3.19588715917661,0.0796566240392305,0.0376960201146998,"1930"
"Cetartiodactyla",1978,3,"Rotavirus A, Small ruminant morbillivirus, Vesicular exanthema of swine virus",256,59,49,2.53276440884265,0.19720367651521,2.177297140984,2.52215155533713,2.95145607534821,1.97846514933892,3.30585804736398,0.0778610421982844,0.0388892900311156,"1930"
"Cetartiodactyla",1979,0,"NA",256,59,50,2.63189896738984,0.200523489802587,2.26825629487191,2.62088119776979,3.06033116670638,2.06975107672042,3.41961304795782,0.0761896608825583,0.0402096699626084,"1930"
"Cetartiodactyla",1980,6,"Bos taurus polyomavirus 1, Ovine atadenovirus D, Shamonda orthobunyavirus, Suid alphaherpesvirus 1, Wesselsbron virus, Xipapillomavirus 1",256,65,51,2.7349482377395,0.204165908191833,2.36290722940322,2.72458214241101,3.16279012602907,2.16524891581574,3.53728237275273,0.0746507394087212,0.041683718067796,"1930"
"Cetartiodactyla",1981,2,"African horse sickness virus, Tibrogargan tibrovirus",256,67,52,2.84206815045671,0.208188751203378,2.45949728450272,2.83107400486679,3.27792335057143,2.26515300326356,3.65900071414792,0.0732525541901317,0.0433425561276218,"1930"
"Cetartiodactyla",1982,6,"Bovine torovirus, Colorado tick fever coltivirus, Deer atadenovirus A, Deltapapillomavirus 2, Lumpy skin disease virus, Ovine mastadenovirus B",256,73,53,2.9534208998691,0.212655884297994,2.56403453508039,2.94591544495667,3.39464748472928,2.35984769568507,3.79697804148665,0.072003243529366,0.045222525126562,"1930"
"Cetartiodactyla",1983,6,"Berrimah ephemerovirus, Crimean-Congo hemorrhagic fever orthonairovirus, Dera Ghazi Khan orthonairovirus, Influenza C virus, Royal Farm virus, Wad Medani virus",256,79,54,3.06917519777296,0.217637140347949,2.67103482438023,3.06183934816783,3.52860497945772,2.44744552019562,3.95904330588033,0.0709106278800471,0.0473659248588327,"1930"
"Cetartiodactyla",1984,8,"Adelaide River ephemerovirus, Bovine papular stomatitis virus, Caprine arthritis encephalitis virus, Epsilonpapillomavirus 1, Equine torovirus, Human respirovirus 3, Rotavirus B, Sepik virus",256,87,55,3.18950653749874,0.223208081299637,2.78023452974702,3.18277192434801,3.65723110828299,2.53829498627313,4.12802595289671,0.0699820109083959,0.0498218475574652,"1930"
"Cetartiodactyla",1985,6,"Bovine astrovirus, Bovine orthopneumovirus, Ovine respiratory syncytial virus, Palyam virus, Sathuperi orthobunyavirus, Shuni orthobunyavirus",256,93,56,3.31459746876249,0.229449595063677,2.88922161111183,3.30964574202739,3.79933542190657,2.63251679523569,4.30422123508439,0.0692239697960496,0.0526471166748855,"1930"
"Cetartiodactyla",1986,6,"Bhanja bandavirus, Cervid alphaherpesvirus 1, Cowpox virus, Deltapapillomavirus 1, Sindbis virus, unclassified Rotavirus",256,99,57,3.44463788374731,0.236447337049467,3.00926217252494,3.4406043925851,3.94751344690662,2.73023612884853,4.4879370071671,0.0686421461498427,0.0559073431977844,"1930"
"Cetartiodactyla",1987,2,"Klamath tupavirus, Parapoxvirus of red deer in New Zealand",256,101,58,3.57982531487703,0.244291042139692,3.13079348864718,3.57607977241295,4.09041152929045,2.83158281563876,4.67949426393857,0.0682410510715334,0.0596781132696967,"1930"
"Cetartiodactyla",1988,6,"African swine fever virus, Caprine alphaherpesvirus 1, Cervid alphaherpesvirus 2, Equid alphaherpesvirus 1, Onyong-nyong virus, Porcine orthorubulavirus",256,107,59,3.72036524476421,0.253073749006701,3.25310193191204,3.71781991661987,4.24319905534086,2.93669150338372,4.87922770111614,0.0680238988262939,0.0640463224363068,"1930"
"Cetartiodactyla",1989,3,"Ife virus, Main Drain orthobunyavirus, Thiafora orthonairovirus",256,110,60,3.86647142883369,0.262890991738112,3.38048757026849,3.86354330910497,4.41461285129415,3.0457018380021,5.08748630013314,0.0679924827008,0.0691116735370482,"1930"
"Cetartiodactyla",1990,2,"Deltapapillomavirus 3, Rabies lyssavirus",256,112,61,4.01836623114448,0.273840021106693,3.5109425408589,4.01307530648973,4.59329011454813,3.15875864908555,5.30463393789179,0.0681471039111085,0.0749883571597139,"1930"
"Cetartiodactyla",1991,7,"Barmah Forest virus, Bovine gammaherpesvirus 4, Cetacean morbillivirus, Gan Gan virus, Getah virus, Hippotragine gammaherpesvirus 1, Rotavirus C",256,119,62,4.17628097395416,0.286019117668771,3.6420743897299,4.17236128228838,4.77605646629267,3.27601214231722,5.53105002254196,0.0684865600405149,0.0818069356720225,"1930"
"Cetartiodactyla",1992,4,"Betaarterivirus suid 1, Eastern equine encephalitis virus, Jaagsiekte sheep retrovirus, Pestivirus D",256,123,63,4.34045630159242,0.299527050809921,3.77427878941123,4.33566841463177,4.96406050423741,3.39761809903293,5.76713015639676,0.0690081940693726,0.0897164541668893,"1930"
"Cetartiodactyla",1993,5,"Deltapapillomavirus 4, Pestivirus C, Tick-borne encephalitis virus, Vaccinia virus, Visna-maedi virus",256,128,64,4.51114255923441,0.314462723117162,3.91687273502143,4.50065649790893,5.16201211709656,3.52373808319003,6.01328682714307,0.0697079994675518,0.098886804230261,"1930"
"Cetartiodactyla",1994,3,"Mammalian 1 orthobornavirus , Pestivirus B, Ungulate protoparvovirus 1",256,131,65,4.68860018718851,0.330925020643592,4.06613925145063,4.6776929026435,5.37252293917381,3.654539656019,6.26995012855483,0.0705807719642713,0.109511369287962,"1930"
"Cetartiodactyla",1995,6,"Banzi virus, Betacoronavirus 1, Bovine immunodeficiency virus, Bovine mastadenovirus C, Porcine mastadenovirus C, Semliki Forest virus",256,137,66,4.87310013133934,0.349012870020505,4.21811955804579,4.85915190130702,5.59640003209031,3.79019659864295,6.53756851196838,0.0716202952153542,0.12180998343995,"1930"
"Cetartiodactyla",1996,3,"Bovine alphaherpesvirus 5, Camelpox virus, Murine leukemia virus",256,140,67,5.06492427041284,0.368825486075146,4.3675873593125,5.04864877159305,5.81130665333737,3.93088914296074,6.81660956983266,0.0728195460354008,0.136032239178568,"1930"
"Cetartiodactyla",1997,3,"Equid alphaherpesvirus 9, Mamastrovirus 3, Mammalian orthoreovirus",256,143,68,5.26436586075861,0.390462780872801,4.53217751962303,5.24669574616524,6.06038145736606,4.07680421110057,7.10756085270362,0.0741709051385221,0.152461183246921,"1930"
"Cetartiodactyla",1998,5,"Bovine gammaherpesvirus 6, Enterovirus E, Mammalian orthorubulavirus 5, Middelburg virus, Porcine torovirus",256,148,69,5.47172999937315,0.414025897937806,4.70026028417883,5.45331341860423,6.30345652726091,4.22813566376206,7.41093072110995,0.0756663610933356,0.171417444163206,"1930"
"Cetartiodactyla",1999,6,"Enterovirus B, Porcine circovirus 2, Sapporo virus, Suid gammaherpesvirus 3, Suid gammaherpesvirus 4, Torque teno virus",256,154,70,5.68733410591805,0.43961783364577,4.8759347536808,5.66842710193751,6.55789935757144,4.38185547277549,7.72724923377895,0.0772976979123344,0.1932638396594,"1930"
"Cetartiodactyla",2000,7,"Bovine leukemia virus, Caprine gammaherpesvirus 2, Japanese encephalitis virus, Nipah henipavirus, Orthohepevirus A, Porcine circovirus 1, Sheeppox virus",256,161,71,5.91150842451856,0.467344110378337,5.0535207771625,5.89591524602357,6.83550478325908,4.51945532500978,8.05706907377409,0.0790566597926142,0.218410517505319,"1930"
"Cetartiodactyla",2001,4,"Menangle pararubulavirus, Norwalk virus, Ross River virus, Ungulate erythroparvovirus 1",256,165,72,6.14459654616056,0.497313471528453,5.23511118392174,6.12842294954984,7.13160937028002,4.65710406432192,8.40096651416277,0.0809350895201083,0.247320688963682,"1930"
"Cetartiodactyla",2002,4,"Eyach coltivirus, Goatpox virus, Omikronpapillomavirus 1, Swinepox virus",256,169,73,6.38695595253816,0.529638575356576,5.43195081549813,6.36413504511914,7.44066881863101,4.7989451617993,8.75954242490128,0.0829250396107864,0.280517020505743,"1930"
"Cetartiodactyla",2003,4,"Aichivirus B, Bubaline alphaherpesvirus 1, Canine morbillivirus, Suid gammaherpesvirus 5",256,173,74,6.63895858223979,0.564436671800747,5.62313169324308,6.61270065904899,7.73959688455249,4.94510630380557,9.13342332269636,0.0850188572211761,0.318588756473504,"1930"
"Cetartiodactyla",2004,6,"Adeno-associated dependoparvovirus A, Enterovirus F, Mule deerpox virus, Phacochoerus africanus cytomegalovirus 1, Suiformes rhadinovirus genogroup 1, Yellow fever virus",256,179,75,6.90099142019726,0.601830252789816,5.81696922131924,6.86459561741293,8.06631297322769,5.09571906563918,9.52326246567771,0.0872092451859059,0.362199653173054,"1930"
"Cetartiodactyla",2005,9,"Avian coronavirus, Avian orthoavulavirus 1, Banna virus, Chandipura vesiculovirus, Kokobera virus, Severe acute respiratory syndrome-related coronavirus, Torque teno sus virus 1a, Torque teno sus virus 1b, Trubanaman virus",256,188,76,7.17345711136144,0.641947671933693,6.01647652943475,7.1317854804359,8.40865777645629,5.25091902997836,9.92974099479401,0.0894893022942823,0.412096813501088,"1930"
"Cetartiodactyla",2006,6,"Alphaarterivirus equid, Bovine foamy virus, European bat 1 lyssavirus, Frog virus 3, Newbury 1 virus, Porcine epidemic diarrhea virus",256,194,77,7.45677459960782,0.684923733511666,6.21827562799277,7.42228021192908,8.7772213465645,5.41084590893364,10.3535691239269,0.0918525462131695,0.469120520727559,"1930"
"Cetartiodactyla",2007,5,"Equine rhinitis A virus, Human alphaherpesvirus 1, Murine respirovirus, Senecavirus A, Zaire ebolavirus",256,199,78,7.75137979291761,0.730900253506016,6.43564850191172,7.71508019338984,9.17833305202937,5.57564366981766,10.7954873808022,0.0942929224257383,0.534215180575158,"1930"
"Cetartiodactyla",2008,8,"Aichivirus C, Beluga whale coronavirus SW1, Bovine rhinitis B virus, Human picobirnavirus, Rupicapra rupicapra gammaherpesvirus 1, Ungulate tetraparvovirus 1, Ungulate tetraparvovirus 2, Ungulate tetraparvovirus 4",256,207,79,8.05772625592324,0.780026597208959,6.66227818651925,8.01731952871149,9.57599033072293,5.74546066474557,11.2562679008663,0.0968048023020837,0.608441492353387,"1930"
"Cetartiodactyla",2009,5,"Reston ebolavirus, Teschovirus A, Torque teno virus 1, Torque teno virus 2, Yunnan orbivirus",256,212,80,8.37628593095295,0.832460198889313,6.88635032677427,8.3289310242193,10.0087081156795,5.92044976418268,11.7367157763893,0.0993829730445467,0.692989982734835,"1930"
"Cetartiodactyla",2010,7,"Deltapapillomavirus 5, Dyodeltapapillomavirus 1, Hepatitis B virus, Human coronavirus 229E, Phipapillomavirus 1, Ungulate bocaparvovirus 2, Ungulate copiparvovirus 2",256,219,81,8.70754988875635,0.88836706936289,7.13024137098138,8.65337349893165,10.4657081029415,6.10076849455952,12.237670463151,0.102022621829591,0.78919604992841,"1930"
"Cetartiodactyla",1960,3,"Alcelaphine gammaherpesvirus 1, Bovine mastadenovirus A, Epizootic hemorrhagic disease virus",256,8,1,2.45980148721094,0.382857816163488,1.76472967590445,2.43829711436538,3.28951658282189,1.45138206201753,3.95253687022387,0.155645818637826,0.146580107397475,"1960"
"Cetartiodactyla",1961,1,"Ungulate bocaparvovirus 1",256,9,2,2.50802208503006,0.379483878463866,1.81916475484847,2.48905487725667,3.32804774967264,1.49896362575989,3.98278911490739,0.151308029035684,0.144008014013979,"1960"
"Cetartiodactyla",1962,2,"Orf virus, Pseudocowpox virus",256,11,3,2.55724645684596,0.375931476650129,1.87388254036275,2.53913021907959,3.36364507894246,1.54810508559536,4.0132729066551,0.147006353511109,0.141324475136346,"1960"
"Cetartiodactyla",1963,0,"NA",256,11,4,2.60749657294112,0.372202980792282,1.92929711449858,2.59200099055579,3.40362216474132,1.59885758057089,4.04399001770055,0.142743420894493,0.13853505891066,"1960"
"Cetartiodactyla",1964,2,"Great Island virus, Rinderpest morbillivirus",256,13,5,2.65879490582888,0.368302053364333,1.98481254409522,2.6458728305405,3.43581918161909,1.65127392625669,4.07494223384174,0.138522175048893,0.135646402512384,"1960"
"Cetartiodactyla",1965,1,"Thogoto thogotovirus",256,14,6,2.71116444218578,0.36423387029317,2.03986800104145,2.69857836271644,3.47277100075622,1.70540866970876,4.10613135454497,0.134345915956141,0.132666312268741,"1960"
"Cetartiodactyla",1966,5,"Bovine alphaherpesvirus 2, Bovine mastadenovirus D, Porcine mastadenovirus A, Porcine mastadenovirus B, West Nile virus",256,19,7,2.76462869507739,0.360005376981079,2.09651213507543,2.74968510637359,3.51417167231674,1.7613181462333,4.13755919304945,0.130218346363145,0.129603871455289,"1960"
"Cetartiodactyla",1967,2,"Bunyamwera orthobunyavirus, Venezuelan equine encephalitis virus",256,21,8,2.81921171648525,0.355625584434772,2.15763521328026,2.80362224361741,3.55619249274609,1.81906053801198,4.16922757647267,0.126143624600899,0.126469556304573,"1960"
"Cetartiodactyla",1968,0,"NA",256,21,9,2.87493811014238,0.351105911087824,2.22434155562816,2.85983281747633,3.59878557553592,1.87869593464924,4.2011383459167,0.122126424165157,0.123275360800811,"1960"
"Cetartiodactyla",1969,2,"Everglades virus, Indiana vesiculovirus",256,23,10,2.93183304468538,0.346460576217367,2.28849106459763,2.919879078678,3.63773647712421,1.94028639570451,4.23329335657516,0.118172000566474,0.12003493087287,"1960"
"Cetartiodactyla",1970,7,"Cardiovirus A, Corriparta virus, Kadam virus, Koongol orthobunyavirus, New Jersey vesiculovirus, Ovine gammaherpesvirus 2, Upolu virus",256,30,11,2.98992226713109,0.341707050905813,2.35655873788575,2.97802076240426,3.69613472399591,2.0038960152745,4.2656944778411,0.114286265787669,0.116763708638748,"1960"
"Cetartiodactyla",1971,6,"Bluetongue virus, Bovine respirovirus 3, Enterovirus G, Pestivirus A, Porcine type-C oncovirus, Saint Louis encephalitis virus",256,36,12,3.04923211668601,0.33686657209979,2.42346186243509,3.04018570414617,3.75166346606056,2.06959098869265,4.2983435934157,0.110475870385986,0.113479087398263,"1960"
"Cetartiodactyla",1972,1,"Patois orthobunyavirus",256,37,13,3.1097895388972,0.331964724205882,2.48894338387415,3.09912428070934,3.7950345984977,2.13743968141536,4.33124260141774,0.106748292787558,0.110200578117087,"1960"
"Cetartiodactyla",1973,8,"Alcelaphine gammaherpesvirus 2, Alphacoronavirus 1, Dhori thogotovirus, Kotonkan ephemerovirus, Ngaingan hapavirus, Nodamura virus, Uukuniemi uukuvirus, Wongorr virus",256,45,14,3.17162210015307,0.32703209046615,2.55384081257402,3.16209232423654,3.84322255032542,2.20751270016641,4.36439341449399,0.103111934568235,0.10694998819466,"1960"
"Cetartiodactyla",1974,4,"Anopheles B orthobunyavirus, Bovine alphaherpesvirus 1, Dugbe orthonairovirus, Influenza A virus",256,49,15,3.23475800254322,0.322104972580604,2.62736997236091,3.2280396715037,3.90485689631446,2.27988296641389,4.39779795993039,0.0995762194041594,0.103751613361151,"1960"
"Cetartiodactyla",1975,3,"Akabane orthobunyavirus, Bovine fever ephemerovirus, Bovine mastadenovirus B",256,52,16,3.29922609908642,0.317226171058935,2.69675009478743,3.29591151841992,3.95652676646374,2.35462579225585,4.43145817976408,0.0961516918003219,0.100632443604713,"1960"
"Cetartiodactyla",1976,2,"Louping ill virus, Orungo virus",256,54,17,3.36505590933612,0.312445809845444,2.77093758892543,3.36127431051103,4.00351161496071,2.43181895879387,4.46537603089634,0.0928501095564516,0.0976223840899751,"1960"
"Cetartiodactyla",1977,2,"Mamastrovirus 13, Ovine mastadenovirus A",256,56,18,3.43227763537321,0.307822176089256,2.84819876741399,3.42658557264773,4.06550626695986,2.51154279707589,4.52421677743182,0.0896845211228914,0.0947544920923249,"1960"
"Cetartiodactyla",1978,3,"Rotavirus A, Small ruminant morbillivirus, Vesicular exanthema of swine virus",256,59,19,3.50092217819587,0.303422528893699,2.92265014125629,3.49482279334698,4.11172323291874,2.59388027169274,4.58926229836136,0.0866693155259058,0.0920652310402478,"1960"
"Cetartiodactyla",1979,0,"NA",256,59,20,3.5710211545168,0.299323809327185,3.00191465975574,3.56690205922348,4.18094345981449,2.67891706711517,4.65524299105678,0.0838202285496366,0.089594742830137,"1960"
"Cetartiodactyla",1980,6,"Bos taurus polyomavirus 1, Ovine atadenovirus D, Shamonda orthobunyavirus, Suid alphaherpesvirus 1, Wesselsbron virus, Xipapillomavirus 1",256,65,21,3.64260691397811,0.295613158798445,3.08251267776418,3.63845518819234,4.23976822162576,2.76674167686144,4.72217230065957,0.0811542847689828,0.0873871396547946,"1960"
